"x"
589.255066666667
562.4621
538.884866666667
564.348666666667
610.512233333333
398.365266666667
445.177366666667
600.877633333333
570.7033
590.759933333333
551.605733333333
609.702666666667
601.788833333334
600.396
580.115466666667
620.007366666667
557.624766666667
393.4304
307.487166666666
349.732566666667
333.536266666667
282.236333333333
329.281533333333
362.810966666667
351.4194
353.876433333333
324.854366666667
325.929033333333
357.7221
360.967266666667
344.113933333333
350.451866666667
342.4061
356.33
299.8762
328.3845
335.727066666667
630.762333333333
553.920933333333
693.701266666667
667.009733333333
704.145
663.211466666667
657.850166666667
712.876533333333
669.0303
723.298233333333
567.678433333334
424.693233333333
631.337733333333
303.079066666667
373.016633333333
400.878966666667
415.240933333333
462.061533333334
778.945966666667
700.3316
739.459
613.080166666667
680.330533333333
708.231266666666
698.3086
547.140766666667
374.880733333334
331.883733333333
386.578666666666
328.3853
486.797933333333
310.532833333333
382.049833333333
448.383566666667
452.2386
543.730266666667
390.388766666667
362.8082
346.821666666667
361.0992
591.075366666667
521.952233333334
552.951066666667
568.334133333333
616.114733333333
413.466066666667
442.088033333333
594.622833333333
569.199533333333
605.964666666667
505.8271
615.4634
600.8074
601.2242
542.850066666667
602.733933333333
548.270933333333
395.3178
371.267666666667
334.626666666667
361.58
268.7979
313.184566666667
339.251766666667
286.360866666667
322.386066666667
286.058766666667
324.596233333333
345.683933333333
348.403
338.952733333333
326.5983
318.052
327.418433333334
312.247633333333
329.120266666667
307.353633333333
621.8321
543.761666666667
685.742833333333
658.772566666667
699.422133333333
663.521966666667
643.428766666667
714.442533333333
664.648066666667
730.8902
557.7933
418.756733333333
620.188033333333
288.803533333333
363.925066666667
399.547
412.810066666667
461.907066666667
774.898833333333
674.169466666666
732.430133333333
598.5483
667.956466666666
641.087
694.275566666667
541.898
368.675766666667
326.709666666666
378.6978
318.1121
483.646566666667
339.757233333333
381.433733333333
442.1249
428.452466666667
534.524266666667
387.446233333333
365.1491
266.870033333333
344.5893
