"x"
581.837252382828
564.538027364409
539.531432304982
563.440914393553
614.165027514836
432.44918598484
478.268407764628
642.039231155754
609.690600479989
563.419144297044
520.029728810441
622.189029509814
628.380311016402
669.385515495255
657.899571163399
630.043685243284
552.320187488056
384.060176954056
343.314523712326
366.492804509429
373.332960739387
339.566757367862
351.498277541675
359.364041678669
368.610082143322
370.022662702122
336.977027690152
305.93235650829
335.057185820659
340.656666635016
343.647985042832
370.217143675689
348.241237360243
389.018652839322
347.428054063933
321.366438764288
219.955039898839
644.992197756122
565.376942962493
685.03335903474
697.018906110027
746.089828777682
647.463427433394
663.949614015841
673.381589142351
642.237507988576
688.391426326128
598.792010459932
477.175586403516
644.685903847029
393.394153726527
441.122612335045
457.780658996935
484.864275582877
486.328052504486
655.813229111432
601.103869599663
684.778692091478
581.744594867949
657.336683337667
635.806580932187
634.137319062367
516.711464734061
441.880917904975
325.824585059689
420.7993980014
391.28196803642
463.203792313089
315.909130898504
415.246240440163
457.556055531778
449.803451850846
491.896423225095
422.364242930473
398.662646919286
379.64305273474
382.62970430069
574.139971664348
534.458825476483
539.788638109781
561.174035485411
595.803208070127
432.870110330555
457.416471764542
636.996760701367
607.408870143744
554.329424623429
468.530648415757
614.342110290977
630.224377455359
658.186611613015
636.924570089609
617.425113601306
535.557339693916
376.918649187175
346.411172671926
333.111432721796
370.615414914157
315.709319209261
324.035342371855
338.300146466893
335.857722988861
322.556768097769
290.811393254439
292.308666951706
352.998771625931
304.912214340049
292.723665115385
312.637060036591
224.909112128913
348.882542099999
317.866196526604
319.470693828317
158.739683155402
629.280448029487
553.244952145709
669.263461497028
687.022199807553
727.62821264573
642.29298448201
632.577216427267
658.97105860159
621.015558041652
678.661731897107
587.315175873361
467.595433926207
629.733824939751
374.142567498661
420.903119384604
444.973155971554
459.113601292234
469.769187322422
640.443946019849
576.073353049393
669.544846391973
554.696207422538
658.782432469215
598.750119559297
625.226650885267
498.56938702385
406.236372599735
293.947094117371
388.848410339697
352.324941370561
424.331167421096
291.62451741706
382.244783816112
441.280723555389
421.495518930815
470.500327661346
392.186711629394
362.50560501725
299.679671146572
344.153863317291
