"x"
614.524418130635
606.169967758621
592.319397415956
603.275226260084
649.014754298413
511.137970548818
489.11390584932
653.984026741397
631.758508619541
607.043956355427
578.066677590527
687.01313973609
643.522987701288
696.530983498197
707.307527948229
656.222292723283
598.444604282812
397.138565314445
371.852139914814
398.752264490399
410.964855700912
385.412875531065
367.242060006303
380.881881257082
392.052466117239
377.900146666414
361.225240169455
343.382349113701
365.91450946877
383.921468757953
386.913241013104
382.438363407076
374.649645257411
410.816106212272
381.570881041104
383.06608386619
294.540096784361
660.274328826874
608.337825218968
710.21473106712
741.526116572672
800.099003848323
700.735472304597
752.072683919366
744.345774247557
725.896708854812
773.905465009726
594.214073476962
499.511453462414
652.677485019562
399.583173204624
444.95002670338
464.379740983595
553.206362276367
550.924739117641
696.834672506376
680.698758384505
768.237135122572
632.708393619375
696.868505037755
738.307605474936
691.147241722096
598.043797233016
442.807775555511
348.785727288765
436.751155681567
389.445180315225
449.696255660669
340.838772179131
430.458153944459
463.696539341596
457.723228567649
497.819277646337
451.965682463478
417.98560930564
409.0874648448
422.262134604175
