"Year_coded","Region_coded","Province_coded","Planted_Area","Harvested_Area","Production_Ton","Yield_HA_Area","Sale_Price","Highest_Price","Lowest_Price","Peak_Price","Compitation_Price","Fertilizer1_Price","Fertilizer2_Price","Fertilizer3_Price","Fertilizer_Use","Cost","Yield_PA_Area"
17,9,130,324,244,1789,564,93,123,45,66,165,3,1,1,34.14,53,502
17,7,140,686,616,130,562,94,128,46,66,165,3,1,1,37.3,53,509
17,7,150,1504,1439,922,537,95,128,46,66,165,3,1,1,32.07,53,497
17,7,160,2082,1984,1464,579,86,120,40,66,165,3,1,1,19.59,53,524
17,0,170,221,163,1390,399,106,134,66,72,163,3,1,1,16.71,51,374
17,0,180,427,403,1440,304,106,134,66,72,163,3,1,1,16.9,51,292
17,0,190,886,878,2032,322,106,134,66,72,163,3,1,1,17.51,51,314
17,0,200,202,180,1222,325,106,134,66,72,163,3,1,1,13.59,51,316
17,1,210,1364,1346,245,326,106,134,66,72,163,3,1,1,20.26,51,319
17,1,220,1012,982,1987,278,106,134,66,72,163,3,1,1,15.45,51,268
17,1,230,1694,1671,779,358,106,134,66,72,163,3,1,1,20.08,51,347
17,2,240,1457,1396,301,328,106,134,66,72,163,3,1,1,18.44,51,299
17,2,250,1570,1552,486,321,106,134,66,72,163,3,1,1,21.52,51,314
17,2,260,428,402,1479,317,103,133,64,72,163,3,1,1,21.25,51,305
17,4,270,579,545,1819,379,105,133,64,72,163,3,1,1,28.34,51,367
17,4,280,769,759,2068,381,104,135,64,72,163,3,1,1,33.16,51,370
17,4,290,756,711,1926,347,107,136,71,72,163,3,1,1,29.67,51,327
17,3,300,1494,1387,370,352,106,134,66,72,163,3,1,1,24.55,51,309
17,3,310,402,362,1476,334,106,134,66,72,163,3,1,1,26.28,51,316
17,3,320,899,830,52,396,106,134,66,72,163,3,1,1,25.09,51,359
17,3,330,1673,1630,653,340,106,134,66,72,163,3,1,1,20.63,51,320
17,5,340,1717,1606,574,324,100,130,71,72,163,3,1,1,20.52,51,281
17,5,350,788,709,1872,331,107,136,71,72,163,3,1,1,24.39,51,297
17,6,360,1221,1176,582,532,96,141,53,68,147,3,1,1,49.34,59,508
17,6,370,1979,1925,1342,545,96,143,55,68,158,3,1,1,34.41,59,510
17,13,380,1255,983,813,742,96,145,57,68,158,3,1,1,56.99,59,600
17,13,390,2001,1922,1622,716,96,145,57,68,158,3,1,1,49.74,59,657
17,13,400,62,2103,1775,722,96,144,62,68,158,3,1,1,53.77,59,665
17,13,410,1106,440,355,907,96,141,62,68,158,3,1,1,46.12,59,442
17,14,420,1918,1803,1416,654,96,141,58,68,54,3,1,1,41.9,59,575
17,14,430,22,2044,1859,834,96,147,60,68,54,3,1,1,57.34,59,764
17,14,440,147,2098,1788,734,96,139,59,68,54,3,1,1,42.92,59,622
17,14,450,925,891,704,741,96,146,62,68,54,3,1,1,60.09,59,706
17,17,460,1391,1328,665,498,96,126,38,68,54,3,1,1,39.53,59,462
17,17,470,1795,1708,969,408,96,127,43,68,158,3,1,1,28.81,59,368
17,17,480,1931,1897,1357,563,96,126,54,68,158,3,1,1,46.02,59,533
17,19,490,1824,1760,927,370,96,129,44,68,158,3,1,1,22.48,59,339
17,19,500,1401,1274,265,362,96,126,60,68,147,3,1,1,25.94,59,315
17,19,510,1219,1155,247,390,96,139,59,68,54,3,1,1,30.85,59,367
17,18,520,699,662,2025,407,96,126,39,68,158,3,1,1,29.37,59,386
17,18,530,228,161,1528,458,96,126,51,68,158,3,1,1,18.53,59,423
17,18,540,1169,1134,974,778,96,126,37,68,54,3,1,1,34.71,59,746
17,16,550,576,531,197,674,96,139,59,68,54,3,1,1,52.66,59,641
17,16,560,1139,1112,735,644,96,146,48,68,158,3,1,1,51.3,59,616
17,15,570,1157,1077,528,545,96,139,59,68,158,3,1,1,36.72,59,504
17,15,580,956,918,650,691,96,131,61,68,158,3,1,1,44.19,59,661
17,16,590,848,832,387,594,96,139,59,68,30,3,1,1,43.6,59,576
17,15,600,1057,1048,479,532,96,139,59,68,158,3,1,1,43.04,59,521
17,15,610,1561,1538,843,445,96,139,59,68,158,3,1,1,30.39,59,430
17,20,620,1476,1437,499,376,96,126,36,68,31,3,1,1,26.2,60,359
17,20,630,1241,1181,103,314,96,126,36,68,31,3,1,1,14,60,297
17,20,640,1618,1554,882,449,96,126,36,68,31,3,1,1,20.78,60,414
17,22,650,1997,1983,1000,319,96,126,36,68,31,3,1,1,24.63,60,312
17,22,660,258,236,1326,348,96,126,36,68,31,3,1,1,25.15,60,336
17,22,670,1021,1002,109,362,96,126,36,68,31,3,1,1,21.61,60,351
17,22,680,1632,1601,647,349,96,126,36,68,31,3,1,1,27.57,60,337
17,21,690,1668,1588,774,395,96,126,36,68,31,3,1,1,34.52,60,357
17,21,700,1322,1271,498,457,96,126,35,68,31,3,1,1,33.28,60,436
17,21,710,1179,1149,382,448,96,126,40,68,31,3,1,1,33.07,60,430
17,21,720,1850,1836,1042,384,96,126,36,68,31,3,1,1,31.84,60,373
17,23,730,549,509,1717,354,96,126,36,68,31,3,1,1,26.54,60,338
17,23,740,1684,1663,786,365,96,126,36,68,31,3,1,1,24.85,60,353
17,23,750,82,67,1265,382,96,126,36,68,31,3,1,1,24.12,60,372
18,11,0,763,748,218,542,30,88,72,87,171,4,2,2,23.61,56,524
18,11,10,497,476,2055,529,30,88,72,87,171,4,2,2,22.48,56,512
18,11,20,690,679,168,544,30,88,72,87,171,4,2,2,23.65,56,533
18,12,30,384,345,1883,529,30,88,72,87,171,4,2,2,24.91,56,503
18,12,40,451,435,1974,510,30,88,72,87,171,4,2,2,24.04,56,497
18,12,50,2108,2072,1336,464,30,88,72,87,171,4,2,2,16.55,56,450
18,8,60,511,449,1895,469,2,85,56,71,171,4,2,2,19.69,56,429
18,8,70,79,18,1572,551,24,89,68,78,169,4,2,2,37.99,56,513
18,8,80,1804,1772,1161,504,23,89,65,78,169,4,2,2,29.55,56,478
18,10,90,2069,2054,1598,606,30,88,72,87,171,4,2,2,19.85,56,594
18,10,100,723,702,174,531,30,88,72,87,171,4,2,2,18.7,56,510
18,10,110,1121,1103,698,626,302,76,64,69,169,4,2,2,37.53,56,603
18,9,120,135,52,1628,572,23,89,65,78,169,4,2,2,31.99,56,523
18,9,130,276,221,1790,581,34,92,74,82,169,4,2,2,34.07,56,533
18,7,140,706,652,165,564,41,94,77,92,169,4,2,2,35.4,56,517
18,7,150,1499,1443,915,533,51,95,81,99,169,4,2,2,36.42,56,499
18,7,160,2071,1992,1472,583,10,86,63,73,169,4,2,2,19.73,56,533
18,0,170,313,264,1491,400,122,163,85,86,165,4,2,2,16.01,54,368
18,0,180,426,387,1469,321,122,163,85,86,165,4,2,2,17.58,54,303
18,0,190,883,867,2044,327,122,163,85,86,165,4,2,2,17.01,54,317
18,0,200,188,171,1231,332,122,163,85,86,165,4,2,2,14.6,54,324
18,1,210,1314,1272,219,342,122,163,85,86,165,4,2,2,20.19,54,328
18,1,220,1071,1035,2086,297,122,163,85,86,165,4,2,2,17.54,54,284
18,1,230,1742,1720,809,345,122,163,85,86,165,4,2,2,20.12,54,335
18,2,240,1471,1415,321,325,122,163,85,86,165,4,2,2,17.74,54,300
18,2,250,1578,1557,521,330,122,163,85,86,165,4,2,2,22.66,54,322
18,2,260,434,390,1488,324,120,154,83,84,165,4,2,2,20.68,54,305
18,4,270,580,535,1826,386,121,154,87,84,165,4,2,2,27.2,54,368
18,4,280,792,768,2066,375,123,163,84,84,165,4,2,2,32.29,54,360
18,4,290,755,716,1911,343,124,163,87,88,165,4,2,2,30.1,54,323
18,3,300,1492,1410,437,368,122,163,85,86,165,4,2,2,26.24,54,332
18,3,310,394,322,1483,362,122,163,85,86,165,4,2,2,27.6,54,322
18,3,320,884,837,60,399,122,163,85,86,165,4,2,2,25.8,54,370
18,3,330,1584,1520,605,372,122,163,85,86,165,4,2,2,21.54,54,345
18,5,340,1729,1664,610,314,130,163,109,100,165,4,2,2,22.23,54,288
18,5,350,794,715,1880,331,124,163,87,88,165,4,2,2,24.67,54,299
18,6,360,1204,1169,598,544,6,77,78,79,156,4,2,2,48.14,62,522
18,6,370,1981,1938,1396,564,9,81,79,80,160,4,2,2,37.67,62,531
18,13,380,1235,1160,987,769,99,78,82,83,160,4,2,2,58.42,62,718
18,13,390,1946,1945,1660,739,13,79,82,83,160,4,2,2,52.24,62,721
18,13,400,49,2,1827,749,21,82,94,97,160,4,2,2,56.66,62,708
18,13,410,1100,1095,764,666,8,78,89,81,160,4,2,2,52.92,62,649
18,14,420,1894,1891,1445,622,17,81,88,90,70,4,2,2,42.56,62,607
18,14,430,26,19,1875,778,13,78,90,91,70,4,2,2,55.18,62,771
18,14,440,143,119,1923,737,25,81,86,95,70,4,2,2,43.97,62,720
18,14,450,915,922,718,732,20,80,94,97,70,4,2,2,60.35,62,722
18,17,460,1372,1319,676,507,349,94,70,106,70,4,2,2,40.93,62,476
18,17,470,1781,1716,967,406,341,83,75,96,160,4,2,2,30.01,62,372
18,17,480,1904,1840,1353,590,334,90,73,101,160,4,2,2,44.39,62,546
18,19,490,1810,1753,754,325,179,246,116,107,160,4,2,2,20.43,62,298
18,19,500,1462,1419,364,337,127,151,114,104,156,4,2,2,25.87,62,317
18,19,510,1190,1151,320,421,25,81,86,95,70,4,2,2,29.31,62,403
18,18,520,695,667,2051,418,115,171,52,81,160,4,2,2,27.55,62,401
18,18,530,225,179,1544,456,109,149,76,70,160,4,2,2,18.9,62,434
18,18,540,1159,1155,994,775,220,70,69,75,70,4,2,2,36.6,62,758
18,16,550,483,475,111,653,25,81,86,95,70,4,2,2,54.47,62,645
18,16,560,1113,1086,834,703,18,80,92,94,160,4,2,2,49.78,62,674
18,15,570,1098,1033,524,560,25,81,86,95,160,4,2,2,31.98,62,525
18,15,580,934,927,661,693,60,81,108,98,160,4,2,2,45.57,62,672
18,16,590,748,725,385,666,25,81,86,95,90,4,2,2,43.03,62,641
18,15,600,1068,1021,492,548,25,81,86,95,160,4,2,2,43.65,62,522
18,15,610,1554,1528,817,437,25,81,86,95,160,4,2,2,33.06,62,421
18,20,620,1213,1111,285,421,112,155,56,96,91,4,2,2,25.13,57,383
18,20,630,1298,1273,163,315,112,156,56,96,91,4,2,2,14.6,57,308
18,20,640,697,658,6,453,113,157,56,96,91,4,2,2,22.75,57,427
18,22,650,2013,2008,1049,333,113,158,56,96,91,4,2,2,25.37,57,327
18,22,660,252,248,1363,357,113,159,56,96,91,4,2,2,27.52,57,351
18,22,670,900,889,74,380,114,160,56,96,91,4,2,2,23.98,57,370
18,22,680,1633,1619,697,357,114,161,56,96,91,4,2,2,27.32,57,351
18,21,690,1649,1573,857,427,114,162,56,96,91,4,2,2,33.33,57,388
18,21,700,1303,1259,529,475,116,165,56,96,91,4,2,2,34.22,57,454
18,21,710,1180,1127,396,463,111,153,56,96,91,4,2,2,34.55,57,436
18,21,720,1862,1848,1070,396,113,159,56,96,91,4,2,2,32.26,57,387
18,23,730,539,496,1725,365,114,160,56,96,91,4,2,2,25.48,57,347
18,23,740,1652,1627,799,384,114,161,56,96,91,4,2,2,24.13,57,369
18,23,750,51,3,1267,406,114,162,56,96,91,4,2,2,21.31,57,384
19,11,0,808,797,256,540,371,39,243,258,174,12,11,11,21.89,69,528
19,11,10,524,476,2076,540,371,39,243,258,174,12,11,11,20.54,69,507
19,11,20,994,954,472,568,371,39,243,258,174,12,11,11,22.57,69,541
19,12,30,639,621,115,550,371,39,243,258,174,12,11,11,21.94,69,532
19,12,40,470,461,2007,511,371,39,243,258,174,12,11,11,23.5,69,501
19,12,50,16,2089,1374,475,371,39,243,258,174,12,11,11,14.27,69,456
19,8,60,584,557,2016,454,342,29,220,240,174,12,11,11,21.47,69,441
19,8,70,64,25,1563,542,360,34,236,256,153,12,11,11,39.94,69,515
19,8,80,1771,1745,1151,514,357,34,236,246,153,12,11,11,35.81,69,487
19,10,90,166,120,1769,629,371,39,243,258,174,12,11,11,20.52,69,596
19,10,100,760,740,235,559,371,39,243,258,174,12,11,11,19.71,69,537
19,10,110,1156,1163,746,621,302,76,64,69,153,12,11,11,40.27,69,612
19,9,120,58,2107,1581,566,372,40,247,256,153,12,11,11,36.81,69,528
19,9,130,233,217,1755,561,363,34,236,261,153,12,11,11,36.29,69,547
19,7,140,704,654,179,571,390,60,257,2,153,12,11,11,37.56,69,526
19,7,150,1552,1534,1003,518,19,64,259,9,153,12,11,11,31.5,69,503
19,7,160,2090,2062,1492,547,347,29,220,250,153,12,11,11,16.32,69,536
19,0,170,1194,1109,267,414,370,25,260,207,157,12,11,11,16.29,64,381
19,0,180,436,385,1496,327,370,25,260,207,157,12,11,11,15.62,64,305
19,0,190,904,893,2041,318,370,25,260,207,157,12,11,11,14.63,64,308
19,0,200,274,265,1281,315,370,25,260,207,157,12,11,11,15.98,64,305
19,1,210,1352,1333,246,331,370,25,260,207,157,12,11,11,17.36,64,323
19,1,220,1083,1038,2106,303,370,25,260,207,157,12,11,11,14.8,64,287
19,1,230,1695,1650,720,353,370,25,260,207,157,12,11,11,16.14,64,331
19,2,240,1485,1417,310,321,370,25,260,207,157,12,11,11,17.6,64,295
19,2,250,1588,1549,489,323,370,25,260,207,157,12,11,11,17.92,64,311
19,2,260,449,405,1482,317,370,25,260,207,157,12,11,11,18.51,64,298
19,4,270,603,550,1821,378,370,25,260,207,157,12,11,11,28.11,64,359
19,4,280,807,766,2061,374,370,25,260,207,157,12,11,11,30.65,64,354
19,4,290,758,712,1909,344,370,25,260,207,157,12,11,11,29.55,64,323
19,3,300,1507,1420,422,358,370,25,260,207,157,12,11,11,23.24,64,321
19,3,310,406,339,1495,355,370,25,260,207,157,12,11,11,23.52,64,317
19,3,320,981,887,84,387,370,25,260,207,157,12,11,11,26.88,64,350
19,3,330,1609,1559,563,342,370,25,260,207,157,12,11,11,20.12,64,320
19,5,340,1760,1691,622,305,370,25,260,207,157,12,11,11,19.64,64,282
19,5,350,810,750,1863,314,370,25,260,207,157,12,11,11,23.66,64,291
19,6,360,1196,1186,619,549,347,13,266,235,161,12,11,11,48.27,82,535
19,6,370,1972,1906,1352,555,345,13,266,232,154,12,11,11,38.13,82,515
19,13,380,1244,1215,986,741,346,13,266,232,154,12,11,11,42.11,82,715
19,13,390,1974,1965,1634,705,348,13,266,235,154,12,11,11,54.27,82,691
19,13,400,56,47,1856,746,353,17,271,235,154,12,11,11,49.36,82,730
19,13,410,1103,1114,878,716,345,13,266,232,154,12,11,11,53.62,82,704
19,14,420,1898,1905,1498,642,352,17,271,234,39,12,11,11,43.92,82,633
19,14,430,18,17,1873,778,353,17,271,235,39,12,11,11,58.04,82,775
19,14,440,138,133,1961,752,336,277,284,236,39,12,11,11,46.54,82,745
19,14,450,918,934,773,758,352,17,271,234,39,12,11,11,57.34,82,752
19,17,460,1376,1371,686,483,14,62,237,12,39,12,11,11,37.8,82,480
19,17,470,1787,1705,959,404,58,75,240,266,154,12,11,11,32.4,82,366
19,17,480,1922,1863,1371,585,12,66,224,257,154,12,11,11,43.73,82,549
19,19,490,1811,1793,807,321,57,74,290,255,154,12,11,11,22.31,82,309
19,19,500,1480,1459,395,329,379,33,268,215,161,12,11,11,20.91,82,321
19,19,510,1181,1168,269,396,374,33,268,236,39,12,11,11,27.83,82,386
19,18,520,694,680,1998,387,377,33,268,244,154,12,11,11,27.78,82,379
19,18,530,226,184,1463,424,44,71,224,253,154,12,11,11,24.05,82,404
19,18,540,1132,1065,941,789,33,72,249,255,39,12,11,11,42.36,82,738
19,16,550,348,323,2053,657,374,33,268,236,39,12,11,11,41.15,82,639
19,16,560,1076,1091,840,704,351,20,263,235,154,12,11,11,56.6,82,698
19,15,570,1102,1085,538,547,374,33,268,236,154,12,11,11,38.18,82,529
19,15,580,943,930,673,694,374,33,268,236,154,12,11,11,42.11,82,673
19,16,590,229,176,1932,703,374,33,268,236,99,12,11,11,41.77,82,658
19,15,600,1046,1026,535,566,374,33,268,236,154,12,11,11,47.79,82,552
19,15,610,1556,1545,829,435,374,33,268,236,154,12,11,11,28.85,82,426
19,20,620,957,907,129,403,370,25,260,207,100,12,11,11,22.81,70,380
19,20,630,1278,1232,153,322,27,67,251,198,100,12,11,11,15.05,70,306
19,20,640,676,646,2104,452,370,25,260,207,100,12,11,11,27.83,70,432
19,22,650,2008,1985,1052,341,370,25,260,207,100,12,11,11,19.99,70,331
19,22,660,2019,2021,1077,346,370,25,260,207,100,12,11,11,25.08,70,340
19,22,670,614,569,1837,375,370,25,260,207,100,12,11,11,18.1,70,358
19,22,680,1355,1330,328,360,370,25,260,207,100,12,11,11,23.46,70,350
19,21,690,1638,1560,771,410,370,25,260,207,100,12,11,11,35.35,70,370
19,21,700,1141,1097,397,473,370,25,260,207,100,12,11,11,32.47,70,447
19,21,710,1182,1082,420,490,370,25,260,207,100,12,11,11,34.87,70,447
19,21,720,1857,1835,1063,398,370,25,260,207,100,12,11,11,32.9,70,384
19,23,730,541,521,1718,350,370,25,260,207,100,12,11,11,23.62,70,342
19,23,740,1623,1603,696,363,370,25,260,207,100,12,11,11,20.13,70,355
19,23,750,36,2088,1206,389,370,25,260,207,100,12,11,11,17.18,70,367
20,11,0,813,787,276,552,270,276,207,242,185,6,8,10,24.77,66,535
20,11,10,466,454,2063,549,270,276,207,242,185,6,8,10,19.85,66,535
20,11,20,974,960,413,530,270,276,207,242,185,6,8,10,21.99,66,518
20,12,30,486,430,2052,556,270,276,207,242,185,6,8,10,21.78,66,519
20,12,40,441,428,1963,509,270,276,207,242,185,6,8,10,25.98,66,499
20,12,50,2056,2034,1311,466,270,276,207,242,185,6,8,10,13.74,66,451
20,8,60,585,544,1996,450,255,272,186,238,185,6,8,10,22.51,66,432
20,8,70,88,2090,1538,556,266,279,204,243,168,6,8,10,41.45,66,496
20,8,80,1826,1787,1170,499,263,273,199,241,168,6,8,10,36.12,66,471
20,10,90,116,85,1711,609,281,276,219,242,185,6,8,10,18.59,66,587
20,10,100,827,782,264,551,281,276,219,242,185,6,8,10,20.48,66,522
20,10,110,1211,1193,789,627,282,288,219,251,168,6,8,10,42.42,66,611
20,9,120,110,12,1590,562,264,271,197,237,168,6,8,10,34.52,66,508
20,9,130,281,229,1748,549,269,279,208,243,168,6,8,10,36.21,66,509
20,7,140,708,641,149,556,276,283,216,247,168,6,8,10,38.96,66,504
20,7,150,1538,1488,958,524,285,283,232,247,168,6,8,10,36.24,66,496
20,7,160,2101,2060,1490,546,252,272,182,238,168,6,8,10,22.68,66,529
20,0,170,93,77,1301,395,287,291,219,257,172,6,8,10,15.95,63,386
20,0,180,465,452,1431,283,287,291,219,257,172,6,8,10,17.7,63,276
20,0,190,905,898,2027,312,287,291,219,257,172,6,8,10,14.94,63,303
20,0,200,345,291,1340,327,287,291,219,257,172,6,8,10,20.1,63,306
20,1,210,1370,1348,252,329,287,291,219,257,172,6,8,10,16.68,63,320
20,1,220,1230,1133,76,315,287,291,219,257,172,6,8,10,16.35,63,289
20,1,230,1778,1717,871,364,287,291,219,257,172,6,8,10,17.24,63,335
20,2,240,1521,1451,368,322,287,291,219,257,172,6,8,10,19.53,63,297
20,2,250,1562,1536,481,327,287,291,219,257,172,6,8,10,18.7,63,316
20,2,260,512,481,1602,321,287,291,219,257,172,6,8,10,22.89,63,306
20,4,270,693,666,1980,389,287,291,219,257,172,6,8,10,27.94,63,372
20,4,280,877,862,35,372,287,291,219,257,172,6,8,10,33.97,63,360
20,4,290,749,726,1904,337,287,291,219,257,172,6,8,10,32.16,63,325
20,3,300,1502,1446,426,346,287,291,219,257,172,6,8,10,24.02,63,324
20,3,310,454,421,1593,341,287,291,219,257,172,6,8,10,24.71,63,326
20,3,320,965,902,89,384,287,291,219,257,172,6,8,10,25.58,63,358
20,3,330,1635,1587,601,341,287,291,219,257,172,6,8,10,18.98,63,322
20,5,340,1823,1764,710,311,287,291,219,257,172,6,8,10,20.64,63,286
20,5,350,844,823,1885,297,287,291,219,257,172,6,8,10,26.93,63,287
20,6,360,1226,1213,646,554,296,32,209,29,186,6,8,10,48.33,78,539
20,6,370,1987,1956,1402,556,299,32,202,29,162,6,8,10,42.7,78,532
20,13,380,1249,1212,951,721,291,27,192,25,162,6,8,10,45.84,78,692
20,13,390,1851,1827,1536,717,289,5,170,7,162,6,8,10,52.87,78,688
20,13,400,146,94,1931,760,304,18,190,18,162,6,8,10,56.33,78,719
20,13,410,996,975,719,699,292,32,162,29,162,6,8,10,57.48,78,677
20,14,420,1943,1930,1567,671,303,32,209,29,110,6,8,10,45.08,78,647
20,14,430,12,2109,1870,788,295,1,198,1,110,6,8,10,55.7,78,779
20,14,440,139,137,1966,752,300,8,198,11,110,6,8,10,53.37,78,748
20,14,450,923,941,790,758,293,3,198,6,110,6,8,10,53.1,78,757
20,17,460,1351,1336,679,501,305,11,188,14,110,6,8,10,44.16,78,492
20,17,470,1573,1543,801,427,280,293,138,252,162,6,8,10,39.1,78,410
20,17,480,1741,1723,1203,556,307,16,213,16,162,6,8,10,45.67,78,543
20,19,490,1765,1687,765,347,312,35,233,31,162,6,8,10,22.14,78,318
20,19,500,705,692,1848,328,294,14,194,15,186,6,8,10,24.98,78,320
20,19,510,633,630,1946,394,294,14,194,15,110,6,8,10,27.81,78,391
20,18,520,696,674,2005,394,274,14,133,15,162,6,8,10,31.94,78,380
20,18,530,2061,2038,1208,412,284,295,201,260,162,6,8,10,28.98,78,399
20,18,540,1064,1084,895,739,288,11,189,14,110,6,8,10,46.96,78,738
20,16,550,322,317,2029,644,294,14,194,15,110,6,8,10,38.46,78,641
20,16,560,1050,1068,820,701,308,30,210,28,162,6,8,10,47.65,78,699
20,15,570,1095,1081,540,549,366,14,282,15,162,6,8,10,42.67,78,532
20,15,580,966,939,685,699,366,14,282,15,162,6,8,10,42.59,78,675
20,16,590,613,595,250,677,366,14,282,15,68,6,8,10,39.85,78,665
20,15,600,1037,1020,533,567,294,14,194,15,162,6,8,10,48.46,78,553
20,15,610,1543,1523,804,436,294,14,194,15,162,6,8,10,31.15,78,423
20,20,620,1807,1782,1023,399,298,291,236,257,69,6,8,10,27.57,65,380
20,20,630,630,585,1729,328,301,297,236,265,69,6,8,10,14.78,65,311
20,20,640,377,359,1737,443,298,291,236,257,69,6,8,10,30.48,65,434
20,22,650,921,914,17,344,298,291,236,257,69,6,8,10,18.02,65,335
20,22,660,238,230,1339,357,298,291,236,257,69,6,8,10,23.44,65,352
20,22,670,1549,1497,599,378,298,291,236,257,69,6,8,10,17.07,65,354
20,22,680,548,528,1749,360,298,291,236,257,69,6,8,10,22.71,65,352
20,21,690,1275,1207,307,401,315,297,233,257,69,6,8,10,32.28,65,373
20,21,700,528,490,1947,468,311,291,239,257,69,6,8,10,38.12,65,446
20,21,710,845,775,161,482,311,291,233,257,69,6,8,10,36.16,65,448
20,21,720,1456,1435,573,401,298,291,236,257,69,6,8,10,31.02,65,389
20,23,730,286,280,1437,367,298,291,236,257,69,6,8,10,21.44,65,363
20,23,740,1533,1516,612,375,298,291,236,257,69,6,8,10,21.42,65,368
20,23,750,1881,1873,1064,383,298,291,236,257,69,6,8,10,16.64,65,371
21,11,0,861,853,336,551,275,289,203,181,187,5,4,6,24.38,74,538
21,11,10,545,524,38,553,275,289,203,181,187,5,4,6,23,74,540
21,11,20,1030,1034,476,535,275,289,203,181,187,5,4,6,22.64,74,529
21,12,30,412,407,1942,518,275,289,203,181,187,5,4,6,19.91,74,509
21,12,40,378,358,1958,558,275,289,203,181,187,5,4,6,24.37,74,545
21,12,50,1836,1824,1224,518,275,289,203,181,187,5,4,6,14.76,74,502
21,8,60,662,635,4,465,259,289,185,170,187,5,4,6,16.96,74,445
21,8,70,184,129,1647,542,265,275,185,185,196,5,4,6,40.9,74,508
21,8,80,46,2093,1456,517,262,278,198,177,196,5,4,6,35.17,74,481
21,10,90,288,276,1900,607,277,287,203,205,187,5,4,6,22.06,74,591
21,10,100,1018,994,455,541,278,289,203,205,187,5,4,6,19.32,74,523
21,10,110,1516,1494,1068,592,286,289,224,205,196,5,4,6,38.64,74,584
21,9,120,289,235,1774,562,256,269,206,175,196,5,4,6,31.4,74,517
21,9,130,476,443,2030,535,272,287,200,184,196,5,4,6,34.76,74,512
21,7,140,726,615,87,533,283,292,225,192,196,5,4,6,40.87,74,454
21,7,150,1576,1479,888,489,290,2,228,204,196,5,4,6,38.06,74,438
21,7,160,28,2095,1568,569,261,15,174,167,196,5,4,6,24.94,74,545
21,0,170,108,86,1323,404,314,9,246,205,201,5,4,6,15.92,67,393
21,0,180,467,446,1588,329,271,244,246,205,201,5,4,6,16.46,67,318
21,0,190,1051,1029,37,322,271,244,246,205,201,5,4,6,14.5,67,313
21,0,200,415,380,1494,328,271,244,246,205,201,5,4,6,18.93,67,312
21,1,210,1438,1413,354,336,271,244,246,205,201,5,4,6,16.1,67,327
21,1,220,1420,1354,223,315,271,244,246,205,201,5,4,6,15.12,67,293
21,1,230,1983,1959,962,319,271,244,246,205,201,5,4,6,16.5,67,307
21,2,240,1595,1561,588,348,271,244,246,205,201,5,4,6,20.77,67,334
21,2,250,1674,1655,639,329,271,244,246,205,201,5,4,6,17.85,67,317
21,2,260,712,671,1760,310,271,244,246,205,201,5,4,6,20.53,67,289
21,4,270,864,845,69,401,271,244,246,205,201,5,4,6,28.6,67,385
21,4,280,984,928,139,399,271,244,246,205,201,5,4,6,31.5,67,374
21,4,290,893,784,62,419,271,244,246,205,201,5,4,6,29,67,368
21,3,300,1603,1540,629,373,271,244,246,205,201,5,4,6,24.49,67,343
21,3,310,597,517,1757,368,271,244,246,205,201,5,4,6,25.62,67,336
21,3,320,1285,1237,253,369,271,244,246,205,201,5,4,6,23,67,352
21,3,330,1776,1718,760,335,271,244,246,205,201,5,4,6,22.59,67,310
21,5,340,2065,1950,847,286,271,244,246,205,201,5,4,6,21.44,67,252
21,5,350,1019,848,1935,305,271,244,246,205,201,5,4,6,28.66,67,255
21,6,360,1270,1051,677,631,317,34,231,219,192,5,4,6,45.04,88,529
21,6,370,1792,1590,1108,572,316,40,212,165,184,5,4,6,38.83,88,450
21,13,380,867,728,522,759,322,34,242,222,184,5,4,6,45.82,88,639
21,13,390,1797,1777,1315,605,320,34,239,229,184,5,4,6,49.42,88,582
21,13,400,67,15,1741,678,328,44,237,230,184,5,4,6,57.2,88,637
21,13,410,932,835,550,692,321,34,231,226,184,5,4,6,51.97,88,609
21,14,420,2066,1942,1539,649,326,37,230,230,139,5,4,6,41.48,88,564
21,14,430,155,155,1994,760,318,40,233,186,139,5,4,6,52.63,88,756
21,14,440,149,146,1969,748,324,34,242,223,139,5,4,6,56.56,88,744
21,14,450,1063,963,705,695,321,19,233,228,139,5,4,6,51.14,88,635
21,17,460,1354,1339,672,495,309,295,226,216,139,5,4,6,39.33,88,484
21,17,470,1467,1426,592,415,297,288,228,214,184,5,4,6,36.45,88,392
21,17,480,1697,1673,1152,551,304,1,238,211,184,5,4,6,45.33,88,535
21,19,490,1772,1744,862,353,273,258,223,206,184,5,4,6,27.53,88,335
21,19,500,677,669,1894,357,319,48,234,217,192,5,4,6,29.89,88,350
21,19,510,590,580,1910,404,319,48,234,217,139,5,4,6,23.95,88,400
21,18,520,649,612,1982,416,279,280,224,199,184,5,4,6,32.8,88,394
21,18,530,2063,2037,1245,428,313,286,241,191,184,5,4,6,27.01,88,414
21,18,540,1173,1161,928,721,328,10,258,222,139,5,4,6,42.59,88,701
21,16,550,340,312,2023,641,331,87,222,217,139,5,4,6,39.14,88,620
21,16,560,1311,1307,984,679,337,91,227,225,184,5,4,6,48.63,88,674
21,15,570,1220,1188,727,602,323,281,270,227,184,5,4,6,44.3,88,579
21,15,580,1077,1052,723,661,335,91,222,212,184,5,4,6,48.29,88,636
