"Planted_Area","Harvested_Area","Production_Ton","Yield_HA_Area","Sale_Price","Highest_Price","Lowest_Price","Peak_Price","Compitation_Price","Fertilizer1_Price","Fertilizer2_Price","Fertilizer3_Price","Fertilizer_Use","Cost","Yield_PA_Area","Yield_PA_Area","predicted_val$net.result"
1.54093290510227,1.26631720315009,-0.175236506095614,-0.548013755262099,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,0.0734560017717428,0.065554443152985,0.188326318471956,0.188518857671464,-0.0918224587722826,-1.4141792840548,-0.851058906995334,-0.851058906995334,-0.848082695026746
-1.4519879140194,-1.46271205931073,0.917710703470042,0.337774861213492,-0.554691873669494,-0.241357886810002,-0.68398608166208,-0.569159188955277,0.555311758300996,1.29856068059047,0.558105306922305,0.558218489583251,-0.594804883645349,-1.0584528187326,0.496730824782766,0.496730824782766,0.519388744808267
-0.5375299347266,-0.626423140230324,0.924294722804775,-1.14685676358363,-0.630462351866301,-0.322271934861265,-0.766293351477489,-0.66709431124434,-0.907464645448523,-0.181046804334511,-0.304712332795175,-0.304413984877585,-1.0676246671565,-1.12313035788209,-1.28837366039142,-1.28837366039142,-1.2829732313265
1.70839199646289,1.05436971678197,-0.83857645406995,-0.990908063499894,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,0.0734560017717428,0.065554443152985,0.188326318471956,0.188518857671464,-1.44261966787224,-1.4141792840548,-1.61815199901798,-1.61815199901798,-1.59966030782152
1.61645367179432,1.63763605523687,0.173716518645228,-0.385827107175019,-0.186663836713576,0.697245070584653,-0.578162449042268,-0.438579025903194,0.211129075065815,0.928658809359221,0.681364969739088,0.434985278945989,-1.77277830980674,-0.864420201284123,-0.270362267239876,-0.270362267239876,-0.268066825428501
1.63779649716381,1.65406609293983,0.539129591722902,0.287871277186698,-0.186663836713576,0.697245070584653,-0.578162449042268,-0.438579025903194,0.211129075065815,0.928658809359221,0.681364969739088,0.434985278945989,-0.828769155831038,-0.864420201284123,0.511069013418703,0.511069013418703,0.484208990644277
0.811993330944278,0.827635196481191,0.0453281416179372,0.761955325441239,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.30566497195866,-1.38184051448006,1.05592018158432,1.05592018158432,1.05189242927589
0.88094707444571,0.860495271887101,-0.0270960710641244,0.437582029267079,-0.478921395472688,-0.257540696420255,-0.601678811846671,-0.389611464758662,-0.391190620595751,1.05195943310297,0.434845644105522,0.681451700220513,-1.04561409102753,-0.929097740433615,0.654450899778076,0.654450899778076,0.610186403866863
1.71331726385585,1.69349818342692,0.687270026754392,0.537389197320667,-0.662935413950647,-0.46791722135354,-0.754535170075288,-0.618126750099808,-1.01071945041908,0.188855066896733,-0.181452669978393,-0.181180774240323,-1.57875915726251,-1.18780789703158,0.769156408865573,0.769156408865573,0.737547733610463
0.513193775771407,0.413598246366726,-0.904416647417279,0.0383533570527286,-0.662935413950647,-0.46791722135354,-0.754535170075288,-0.618126750099808,-0.528863693889824,0.188855066896733,-0.181452669978393,-0.181180774240323,0.391595009541702,-1.22014666660633,-0.0266130604289429,-0.0266130604289429,0.00629275756126314
0.706920959894477,0.69290888731696,-0.273996796116607,0.312823069200095,-0.662935413950647,-0.46791722135354,-0.754535170075288,-0.618126750099808,-1.57862087775713,0.188855066896733,-0.181452669978393,-0.181180774240323,-0.60784818801807,-1.22014666660633,0.539745390690578,0.539745390690578,0.491819228294808
0.775874703395909,0.773416072061439,-0.226262655939794,0.237967693159904,-0.641286705894416,-0.451734411743287,-0.742776988673087,-0.650771790862829,-0.993510316257318,0.435456314384229,0.0650666556551733,0.0652856470342018,-2.15021893009237,-1.25248543618107,0.453716258874954,0.453716258874954,0.425842362331198
-0.443949854260371,-0.475266793363138,1.33579593122558,-0.828721415412815,-0.554691873669494,-0.241357886810002,-0.68398608166208,-0.569159188955277,0.314383880036369,1.29856068059047,0.558105306922305,0.558218489583251,-0.239374839488693,-1.09079158830734,-0.858228001313302,-0.858228001313302,-0.835251857615365
-1.13512904507234,-1.26719461064557,0.953922809811073,0.0321154090493794,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.13118338955139,0.065554443152985,0.188326318471956,0.188518857671464,1.63070892495023,-1.4141792840548,-0.169994946788315,-0.169994946788315,-0.0740737496930697
1.62630420658023,0.904856373685079,-0.122564351417751,0.144398473109666,-0.684584122006877,-0.500282840574045,-0.789809714281892,-0.68341683162585,-0.632118498860378,0.312155690640481,-0.0581930071616096,-0.0579475636030605,-1.1173522650775,-1.34950174490531,-0.901242567221114,-0.901242567221114,-0.773207931380383
0.746323099038153,0.620616721423958,-0.873142555577298,-0.348399419154924,-0.478921395472688,-0.257540696420255,-0.601678811846671,-0.389611464758662,-0.477236291404547,1.05195943310297,0.434845644105522,0.681451700220513,-0.969799884361087,-0.929097740433615,-0.463927813825028,-0.463927813825028,-0.444382163001211
-0.640960549978748,-0.655997208095643,1.18436348652672,-0.753866039372624,-0.186663836713576,0.697245070584653,-0.578162449042268,-0.438579025903194,0.0906651359335019,0.928658809359221,0.681364969739088,0.434985278945989,-0.0347580021416268,-0.864420201284123,-0.736353397907836,-0.736353397907836,-0.722665276440526
0.373644532970891,0.349521099325201,1.70779302363799,-1.19676034761042,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.49257520694833,0.065554443152985,0.188326318471956,0.188518857671464,-1.22414431962915,-1.4141792840548,-1.2238518115297,-1.2238518115297,-1.21821069401526
0.761098901217031,0.715910940101097,-0.836930449236267,-0.485634275228607,-0.684584122006877,-0.500282840574045,-0.789809714281892,-0.68341683162585,-0.632118498860378,0.312155690640481,-0.0581930071616096,-0.0579475636030605,-1.49723850493301,-1.34950174490531,-0.442420530871123,-0.442420530871123,-0.471931969526753
-1.17617294001367,-1.19161643721198,0.125982378468415,-1.27785367165396,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.941882913772041,-0.057746180590763,0.311585981288739,0.311752068308726,-1.53555321152787,-1.4141792840548,-1.30271184902736,-1.30271184902736,-1.29955740166958
-0.26007320492322,-0.237031246670291,-0.70031204804056,1.51050908584315,-0.630462351866301,-0.322271934861265,-0.766293351477489,-0.66709431124434,-1.13118338955139,-0.181046804334511,-0.304712332795175,-0.304413984877585,2.13776738243977,-1.15546912745684,1.88036602815071,1.88036602815071,1.88612014793739
-1.02348965083193,-1.16039936557636,0.519377533718704,-0.853673207426211,-0.684584122006877,-0.500282840574045,-0.789809714281892,-0.68341683162585,-0.821418974639727,0.312155690640481,-0.0581930071616096,-0.0579475636030605,-1.30158893934219,-1.34950174490531,-1.04462445358049,-1.04462445358049,-1.02890562573491
-1.40437699588746,-1.40684993112069,0.366299084186164,-0.654058871319036,-0.554691873669494,-0.241357886810002,-0.68398608166208,-0.569159188955277,-1.42373867030129,1.29856068059047,0.558105306922305,0.558218489583251,-0.542631666154464,-0.896758970858869,-0.585802417230495,-0.585802417230495,-0.590469428529331
-0.614692457216298,-0.756220438083668,0.655995934914411,-1.23418803563051,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.53555321152787,-1.4141792840548,-1.42458645243282,-1.42458645243282,-1.40191554491368
-1.69989303946502,-1.6943755909224,0.180300537979961,-0.566727599272147,-0.641286705894416,-0.451734411743287,-0.742776988673087,-0.650771790862829,-1.49257520694833,0.435456314384229,0.0650666556551733,0.0652856470342018,-1.4157178526035,-1.28482420575582,-0.471096908142997,-0.471096908142997,-0.477592007535284
1.67227336891452,1.68035415326455,0.428847267866127,0.0321154090493794,-0.662935413950647,-0.46791722135354,-0.754535170075288,-0.618126750099808,-1.01071945041908,0.188855066896733,-0.181452669978393,-0.181180774240323,-1.17604713475474,-1.18780789703158,0.21713614638199,0.21713614638199,0.197243770932546
-0.926626058770394,-1.09796522230513,0.369591093853531,-1.15933265959032,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.53799883109776,-1.4141792840548,-1.37440279220704,-1.37440279220704,-1.36628789359103
0.795575772967747,0.604186683721003,1.70285500913694,-1.45251621574774,-0.684584122006877,-0.500282840574045,-0.789809714281892,-0.68341683162585,-1.11397425538963,0.312155690640481,-0.0581930071616096,-0.0579475636030605,-1.28039356973651,-1.31716297533057,-1.7041811308336,-1.7041811308336,-1.64772824873076
0.457374078651201,0.403740223744953,-1.19575950297921,-0.404540951185067,-0.478921395472688,-0.176626648368991,-0.566404267640067,-0.389611464758662,-1.45815693862481,1.05195943310297,0.434845644105522,0.681451700220513,0.17475007434521,-0.638048814260902,-0.399405964963311,-0.399405964963311,-0.390515504039556
1.28810251226369,1.28931925593423,-0.570277666179586,-0.997146011503244,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.16789506952179,-1.38184051448006,-0.987271699036737,-0.987271699036737,-0.991358005637164
-1.16960591682306,-1.19983145606345,0.899604650299527,-0.261068147108034,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.9590920479338,-0.057746180590763,0.311585981288739,0.311752068308726,-1.66680146177838,-1.38184051448006,-0.191502229742221,-0.191502229742221,-0.198595997262084
0.372002777173237,0.283800948513381,-1.67803891924839,-1.01585985551329,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-0.869529481995792,-1.4141792840548,-1.10197720812424,-1.10197720812424,-1.10775308082823
1.51466481233982,1.54562784410032,-0.0731842064072544,-0.760103987375973,-0.554691873669494,-0.241357886810002,-0.68398608166208,-0.569159188955277,-0.184681010654643,1.29856068059047,0.558105306922305,0.558218489583251,-0.810019405795251,-0.961436510008361,-0.693338832000024,-0.693338832000024,-0.691945732306216
1.44242755724308,1.38789948215196,0.0996463011294833,-0.173736875061145,-0.38150220921965,0.632513832143643,-0.542887904835664,-0.356966423995641,-0.0297988031988114,0.928658809359221,0.681364969739088,0.434985278945989,0.124207269900914,-0.670387583835647,-0.177164041106284,-0.177164041106284,-0.153051952214467
-0.634393526788135,-0.718431351366872,1.03786905632892,-0.853673207426211,-0.662935413950647,-0.46791722135354,-0.754535170075288,-0.618126750099808,-0.700955035507414,0.188855066896733,-0.181452669978393,-0.181180774240323,-0.84833411239012,-1.22014666660633,-0.958595321764863,-0.958595321764863,-0.95552596653233
-0.721406584063751,-0.948451879208242,1.25184968470774,-0.167498927057796,-0.630462351866301,-0.322271934861265,-0.766293351477489,-0.66709431124434,-0.133053608169366,-0.181046804334511,-0.304712332795175,-0.304413984877585,-0.541001253107874,-1.12313035788209,-0.478266002460966,-0.478266002460966,-0.476763428350723
0.774232947598256,0.681407860924892,-1.20234352231394,-0.872387051436259,-0.554691873669494,-0.241357886810002,-0.68398608166208,-0.569159188955277,-1.42373867030129,1.29856068059047,0.558105306922305,0.558218489583251,-0.0657358500268399,-0.896758970858869,-0.965764416082831,-0.965764416082831,-0.953640288757256
-0.775584525386305,-0.772650475786623,0.593447751234448,-1.29032956766066,-0.641286705894416,-0.451734411743287,-0.742776988673087,-0.650771790862829,-0.614909364698619,0.435456314384229,0.0650666556551733,0.0652856470342018,-1.12061309117068,-1.28482420575582,-1.30271184902736,-1.30271184902736,-1.31486709297015
0.332600638029562,0.316661023919291,-1.07066313561928,-0.111357395027653,-0.630462351866301,-0.322271934861265,-0.766293351477489,-0.66709431124434,-0.855837242963245,-0.181046804334511,-0.304712332795175,-0.304413984877585,-0.167636665438725,-1.15546912745684,0.00206331684293158,0.00206331684293158,-0.000464362181764238
0.564088205498654,0.484247408489432,-1.48710235854114,-0.978432167493196,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.46299983095461,-1.4141792840548,-1.05896264221642,-1.05896264221642,-1.05657925199936
1.41287595288533,1.44047560280141,0.237910707158874,0.0695430970694748,-0.186663836713576,0.697245070584653,-0.578162449042268,-0.438579025903194,0.0906651359335019,0.928658809359221,0.681364969739088,0.434985278945989,-0.589913644505579,-0.864420201284123,0.238643429335896,0.238643429335896,0.252741772762123
-0.420965273093228,-0.46376576697107,1.28641578621508,-0.922290635463053,-0.641286705894416,-0.451734411743287,-0.742776988673087,-0.650771790862829,-0.614909364698619,0.435456314384229,0.0650666556551733,0.0652856470342018,-0.802682547085595,-1.28482420575582,-0.958595321764863,-0.958595321764863,-0.960002673268067
