"Year","Reginal_Zone","Province_Code","Planted_Area","Harvested_Area","Production_Ton","Yield_HA_Area","Sale_Price","Highest_Price","Lowest_Price","Peak_Price","Compitation_Price","Fertilizer1_Price","Fertilizer2_Price","Fertilizer3_Price","Fertilizer_Use","Cost","Yield_PA_Area"
2532,12,10," 216,981 "," 212,730 "," 114,566 ",539," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",6.28,"1,000.00",528
2532,12,20," 150,848 "," 150,602 "," 78,894 ",524," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",3.91,"1,000.00",523
2532,12,30," 11,219 "," 11,113 "," 5,329 ",480," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",3.3,"1,000.00",475
2532,13,40," 24,881 "," 24,825 "," 11,395 ",459," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",21.13,"1,000.00",458
2532,13,50," 147,707 "," 147,262 "," 75,331 ",512," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",9.43,"1,000.00",510
2532,13,60," 83,441 "," 83,261 "," 24,782 ",298," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",0.74,"1,000.00",297
2532,9,70," 147,395 "," 143,771 "," 57,484 ",400," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",6.53,"1,000.00",390
2532,9,80," 1,397,097 "," 1,377,944 "," 588,178 ",427," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",10.25,"1,000.00",421
2532,9,90," 770,183 "," 751,272 "," 274,955 ",366," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",5.91,"1,000.00",357
2532,11,100," 706 "," 706 "," 426 ",603," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 2,969 "," 4,971 "," 5,375 "," 5,530 ",8.93,"1,000.00",603
2532,11,120," 350,645 "," 346,347 "," 138,154 ",399," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",6.28,"1,000.00",394
2532,10,130," 1,099,116 "," 1,070,812 "," 466,025 ",435," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",15.35,"1,000.00",424
2532,10,140," 1,683,255 "," 1,671,541 "," 567,257 ",339," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",16.99,"1,000.00",337
2532,8,150," 2,233,072 "," 2,153,776 "," 832,936 ",387," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",14.07,"1,000.00",373
2532,8,160," 591,676 "," 580,160 "," 188,745 ",325," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",5.54,"1,000.00",319
2532,8,170," 943,513 "," 929,735 "," 449,112 ",483," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 352 "," 4,971 "," 5,375 "," 5,530 ",0.99,"1,000.00",476
2532,1,180," 7,394 "," 7,383 "," 2,240 ",303," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",0.23," 1,000.00 ",303
2532,1,200," 415,535 "," 400,421 "," 104,299 ",260," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",6.7," 1,000.00 ",251
2532,1,210," 121,327 "," 116,603 "," 29,968 ",257," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",7.2," 1,000.00 ",247
2532,2,220," 289,591 "," 286,414 "," 79,348 ",277," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",6.94," 1,000.00 ",274
2532,2,230," 212,508 "," 210,131 "," 54,402 ",259," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",6.65," 1,000.00 ",256
2532,2,240," 35,683 "," 34,742 "," 9,563 ",275," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",10.88," 1,000.00 ",268
2532,3,250," 433,562 "," 424,442 "," 100,153 ",236," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",14.8," 1,000.00 ",231
2532,3,270," 1,446,672 "," 1,439,908 "," 348,648 ",242," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",13.12," 1,000.00 ",241
2532,5,280," 1,852,462 "," 1,834,359 "," 477,935 ",261," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",21.59," 1,000.00 ",258
2532,5,290," 2,205,219 "," 2,176,070 "," 553,510 ",254," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",21.67," 1,000.00 ",251
2532,5,300," 2,081,011 "," 1,979,496 "," 518,172 ",262," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",13.91," 1,000.00 ",249
2532,4,310," 280,148 "," 272,902 "," 65,835 ",241," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",10.83," 1,000.00 ",235
2532,4,320," 1,058,967 "," 1,027,790 "," 256,270 ",249," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",18.07," 1,000.00 ",242
2532,4,330," 147,628 "," 136,500 "," 48,422 ",355," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",9.62," 1,000.00 ",328
2532,4,340," 247,349 "," 233,247 "," 73,957 ",317," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",8.84," 1,000.00 ",299
2532,6,350," 682,283 "," 605,678 "," 168,524 ",278," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",10.09," 1,000.00 ",247
2532,6,360," 2,496,554 "," 2,216,873 "," 579,201 ",261," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 336 "," 4,971 "," 5,375 "," 5,530 ",13.02," 1,000.00 ",232
2532,7,370," 677,904 "," 672,873 "," 284,720 ",423," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 3,003 "," 4,971 "," 5,375 "," 5,530 ",33.67," 1,000.00 ",420
2532,7,380," 990,429 "," 959,592 "," 348,631 ",363," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",10.15," 1,000.00 ",352
2532,14,390," 410,380 "," 402,983 "," 192,058 ",477," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",21.94," 1,000.00 ",468
2532,14,400," 974,320 "," 957,052 "," 431,624 ",451," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",16.08," 1,000.00 ",443
2532,14,410," 1,120,783 "," 1,039,703 "," 492,024 ",473," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",35.12," 1,000.00 ",439
2532,14,420," 416,255 "," 395,464 "," 143,608 ",363," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",12.17," 1,000.00 ",345
2532,15,430," 1,027,392 "," 1,022,143 "," 394,519 ",386," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",12.94," 1,000.00 ",384
2532,15,440," 153,169 "," 152,101 "," 108,597 ",714," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",50.72," 1,000.00 ",709
2532,15,450," 200,959 "," 200,838 "," 82,594 ",411," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",27.43," 1,000.00 ",411
2532,15,460," 453,407 "," 449,818 "," 276,578 ",615," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",47.94," 1,000.00 ",610
2532,18,470," 512,799 "," 511,838 "," 205,120 ",401," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",48.36," 1,000.00 ",400
2532,18,480," 1,427,582 "," 1,412,578 "," 366,889 ",260," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",10.61," 1,000.00 ",257
2532,18,490," 1,012,290 "," 1,006,901 "," 473,752 ",471," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",24.57," 1,000.00 ",468
2532,20,510," 146,333 "," 145,016 "," 34,388 ",237," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 3,003 "," 4,971 "," 5,375 "," 5,530 ",8.14," 1,000.00 ",235
2532,20,520," 99,450 "," 99,146 "," 28,443 ",287," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",16.01," 1,000.00 ",286
2532,19,530," 147,482 "," 146,849 "," 53,831 ",367," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",14.47," 1,000.00 ",365
2532,19,540," 236,633 "," 235,123 "," 87,554 ",372," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",10.51," 1,000.00 ",370
2532,19,550," 119,781 "," 118,962 "," 67,317 ",566," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",34.5," 1,000.00 ",562
2532,17,560," 57,464 "," 57,207 "," 20,227 ",354," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 27,040 "," 4,971 "," 5,375 "," 5,530 ",31.32," 1,000.00 ",352
2532,17,570," 406,050 "," 397,887 "," 237,133 ",596," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",40.3," 1,000.00 ",584
2532,16,580," 364,504 "," 307,973 "," 92,584 ",301," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",26.71," 1,000.00 ",254
2532,16,590," 486,797 "," 479,996 "," 158,696 ",331," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",22.68," 1,000.00 ",326
2532,17,600," 5,393 "," 5,393 "," 2,249 ",417," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 1,826.57 "," 4,971 "," 5,375 "," 5,530 ",6.12," 1,000.00 ",417
2532,16,610," 320,693 "," 310,447 "," 130,843 ",421," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",20.87," 1,000.00 ",408
2532,16,620," 92,890 "," 86,506 "," 26,567 ",307," 3,824 "," 4,033 "," 3,743 "," 3,743 "," 332 "," 4,971 "," 5,375 "," 5,530 ",5.68," 1,000.00 ",286
2532,21,630," 145,212 "," 133,319 "," 35,287 ",265," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",19.59," 1,000.00 ",243
2532,21,640," 22,483 "," 22,105 "," 6,003 ",272," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",9.79," 1,000.00 ",267
2532,21,650," 384,634 "," 317,898 "," 83,850 ",264," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",10.61," 1,000.00 ",218
2532,23,660," 39,943 "," 39,603 "," 10,705 ",270," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",12.65," 1,000.00 ",268
2532,23,670," 3,444 "," 3,444 "," 1,088 ",316," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",20.33," 1,000.00 ",316
2532,23,680," 102,413 "," 101,154 "," 23,043 ",228," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",18.71," 1,000.00 ",225
2532,23,690," 120,597 "," 118,607 "," 29,546 ",249," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",24.25," 1,000.00 ",245
2532,22,700," 1,010,965 "," 814,595 "," 238,588 ",293," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",12.92," 1,000.00 ",236
2532,22,710," 454,469 "," 437,133 "," 163,154 ",373," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",19.09," 1,000.00 ",359
2532,22,720," 402,658 "," 366,246 "," 100,262 ",274," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",9.55," 1,000.00 ",249
2532,22,730," 92,541 "," 89,548 "," 25,634 ",286," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",9.25," 1,000.00 ",277
2532,24,740," 198,863 "," 184,118 "," 52,301 ",284," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",15.37," 1,000.00 ",263
2532,24,750," 69,906 "," 68,131 "," 20,622 ",303," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",12.77," 1,000.00 ",295
2532,24,760," 196,812 "," 183,010 "," 50,974 ",279," 3,824 "," 4,033 "," 3,743 "," 3,743 ","1,826.57"," 4,971 "," 5,375 "," 5,530 ",14.79," 1,000.00 ",259
2533,12,10," 262,878 "," 261,288 "," 129,073 ",494," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",10.54,"1,000.00",491
2533,12,20," 174,041 "," 167,164 "," 78,667 ",471," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",8.57,"1,000.00",452
2533,12,30," 15,886 "," 15,763 "," 7,530 ",478," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",10.47,"1,000.00",474
2533,13,40," 20,745 "," 20,599 "," 9,294 ",451," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",14.97,"1,000.00",448
2533,13,50," 144,931 "," 144,671 "," 85,074 ",588," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",7.23,"1,000.00",587
2533,13,60," 87,109 "," 86,409 "," 38,676 ",448," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",2.2,"1,000.00",444
2533,9,70," 156,013 "," 152,305 "," 57,413 ",377," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",7.87,"1,000.00",368
2533,9,80," 1,337,505 "," 1,172,924 "," 335,714 ",286," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",12.65,"1,000.00",251
2533,9,90," 777,431 "," 769,060 "," 216,903 ",282," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",12.65,"1,000.00",279
2533,11,100," 557 "," 557 "," 314 ",564," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,465 "," 4,985 "," 5,297 "," 5,511 ",10.96,"1,000.00",564
2533,11,120," 357,255 "," 354,084 "," 147,904 ",418," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",6.7,"1,000.00",414
2533,10,130," 1,147,340 "," 1,001,398 "," 276,509 ",276," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",10.2,"1,000.00",241
2533,10,140," 1,683,610 "," 1,033,983 "," 360,293 ",348," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",13.55,"1,000.00",214
2533,8,150," 2,291,668 "," 1,580,949 "," 472,084 ",299," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",9.71,"1,000.00",206
2533,8,160," 600,988 "," 511,684 "," 112,385 ",220," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",5.52,"1,000.00",187
2533,8,170," 965,601 "," 767,393 "," 262,643 ",342," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 372 "," 4,985 "," 5,297 "," 5,511 ",4.29,"1,000.00",272
2533,1,180," 11,228 "," 11,128 "," 3,222 ",290," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",3.35," 1,000.00 ",287
2533,1,200," 452,980 "," 427,368 "," 121,852 ",285," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",9.03," 1,000.00 ",269
2533,1,210," 182,545 "," 160,147 "," 41,073 ",256," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",8.11," 1,000.00 ",225
2533,2,220," 307,739 "," 265,170 "," 81,243 ",306," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",7.95," 1,000.00 ",264
2533,2,230," 231,564 "," 206,488 "," 50,481 ",244," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",8.14," 1,000.00 ",218
2533,2,240," 49,514 "," 49,232 "," 16,142 ",328," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",12.27," 1,000.00 ",326
2533,3,250," 499,789 "," 489,966 "," 122,448 ",250," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",14.43," 1,000.00 ",245
2533,3,270," 1,550,285 "," 1,537,612 "," 406,175 ",264," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",12.08," 1,000.00 ",262
2533,5,280," 1,899,122 "," 1,897,013 "," 590,627 ",311," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",16.19," 1,000.00 ",311
2533,5,290," 2,384,198 "," 2,363,353 "," 646,118 ",273," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",17.39," 1,000.00 ",271
2533,5,300," 2,238,067 "," 2,206,347 "," 586,374 ",266," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",11.25," 1,000.00 ",262
2533,4,310," 399,637 "," 376,265 "," 105,105 ",279," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",16.31," 1,000.00 ",263
2533,4,320," 1,142,290 "," 1,058,086 "," 284,430 ",269," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",16.06," 1,000.00 ",249
2533,4,330," 180,083 "," 160,349 "," 58,887 ",367," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",10.7," 1,000.00 ",327
2533,4,340," 287,887 "," 260,678 "," 73,411 ",282," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",10.04," 1,000.00 ",255
2533,6,350," 693,465 "," 343,194 "," 133,839 ",390," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",5.73," 1,000.00 ",193
2533,6,360," 2,384,756 "," 1,625,770 "," 364,868 ",224," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 381 "," 4,985 "," 5,297 "," 5,511 ",9.63," 1,000.00 ",153
2533,7,370," 530,804 "," 369,410 "," 96,076 ",260," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,584 "," 4,985 "," 5,297 "," 5,511 ",20.71," 1,000.00 ",181
2533,7,380," 980,654 "," 662,208 "," 187,305 ",283," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",9.28," 1,000.00 ",191
2533,14,390," 387,086 "," 350,612 "," 109,932 ",314," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",22.86," 1,000.00 ",284
2533,14,400," 879,578 "," 847,740 "," 219,015 ",258," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",21.77," 1,000.00 ",249
2533,14,410," 992,064 "," 792,944 "," 279,762 ",353," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",30.29," 1,000.00 ",282
2533,14,420," 417,518 "," 270,870 "," 99,369 ",367," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",9.03," 1,000.00 ",238
2533,15,430," 883,134 "," 537,604 "," 106,859 ",199," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",16.58," 1,000.00 ",121
2533,15,440," 154,282 "," 135,639 "," 60,633 ",447," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",46.98," 1,000.00 ",393
2533,15,450," 202,005 "," 64,725 "," 29,291 ",453," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",18.5," 1,000.00 ",145
2533,15,460," 390,272 "," 218,207 "," 94,056 ",431," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",42.16," 1,000.00 ",241
2533,18,470," 483,174 "," 229,060 "," 53,632 ",234," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",34.75," 1,000.00 ",111
2533,18,480," 1,082,765 "," 739,122 "," 133,180 ",180," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",10.88," 1,000.00 ",123
2533,18,490," 895,128 "," 753,525 "," 266,748 ",354," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",25.85," 1,000.00 ",298
2533,20,510," 116,746 "," 115,164 "," 41,795 ",363," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 2,584 "," 4,985 "," 5,297 "," 5,511 ",14.52," 1,000.00 ",358
2533,20,520," 88,029 "," 87,995 "," 30,370 ",345," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",13.1," 1,000.00 ",345
2533,19,530," 83,916 "," 78,740 "," 27,524 ",350," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",17.27," 1,000.00 ",328
2533,19,540," 167,932 "," 160,092 "," 43,998 ",275," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",13.12," 1,000.00 ",262
2533,19,550," 87,330 "," 83,962 "," 36,941 ",440," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",35.29," 1,000.00 ",423
2533,17,560," 56,356 "," 49,832 "," 20,739 ",416," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 27,040 "," 4,985 "," 5,297 "," 5,511 ",23.49," 1,000.00 ",368
2533,17,570," 407,660 "," 328,806 "," 106,399 ",324," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",32.64," 1,000.00 ",261
2533,16,580," 302,890 "," 248,791 "," 72,088 ",290," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",15.14," 1,000.00 ",238
2533,16,590," 487,181 "," 475,143 "," 154,436 ",325," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",11.82," 1,000.00 ",317
2533,17,600," 6,401 "," 6,401 "," 2,791 ",436," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 1,826.57 "," 4,985 "," 5,297 "," 5,511 ",9.06," 1,000.00 ",436
2533,16,610," 310,398 "," 307,304 "," 124,780 ",406," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",21.67," 1,000.00 ",402
2533,16,620," 72,802 "," 66,474 "," 19,802 ",298," 3,774 "," 4,788 "," 3,274 "," 3,274 "," 428 "," 4,985 "," 5,297 "," 5,511 ",5.74," 1,000.00 ",272
2533,21,630," 95,593 "," 90,110 "," 21,413 ",238," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",16.49," 1,000.00 ",224
2533,21,640," 27,178 "," 27,134 "," 6,224 ",229," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",3.18," 1,000.00 ",229
2533,21,650," 323,000 "," 297,784 "," 71,383 ",240," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",8.29," 1,000.00 ",221
2533,23,660," 27,044 "," 26,830 "," 7,653 ",285," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",11.86," 1,000.00 ",283
2533,23,670," 2,679 "," 2,679 "," 1,029 ",384," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",20.9," 1,000.00 ",384
2533,23,680," 73,433 "," 72,080 "," 17,110 ",237," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",13.04," 1,000.00 ",233
2533,23,690," 101,531 "," 100,846 "," 25,789 ",256," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",12.27," 1,000.00 ",254
2533,22,700," 1,046,256 "," 869,450 "," 177,864 ",205," 3,774 "," 4,788 "," 3,274 "," 3,274 ","1,826.57"," 4,985 "," 5,297 "," 5,511 ",11.19," 1,000.00 ",170
