"Year","Reginal_Zone","Province_Code","Yield_HA_Area","Planted_Area","Harvested_Area","Production_Ton","Sale_Price","Highest_Price","Lowest_Price","Peak_Price","Compitation_Price","Fertilizer1_Price","Fertilizer2_Price","Fertilizer3_Price","Fertilizer_Use","Cost","Yield_PA_Area"
2532,2,240,275,0.106038337953429,0.103070533780877,1.66335089312854,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.31218662414502,-1.4141792840548,268
2532,3,250,236,0.496776217794876,0.471103378327068,-1.73235707875994,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-0.992625667013349,-1.4141792840548,231
2532,3,270,242,-1.1925904979902,-1.19818845229316,0.137504412304197,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.12958036292692,-1.4141792840548,241
2532,5,280,261,-0.911850256591515,-0.918877811342923,0.585217727066032,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-0.439100437695988,-1.4141792840548,258
2532,5,290,254,-0.672153910134157,-0.683928272190667,0.837056466619564,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-0.432578785509627,-1.4141792840548,251
2532,5,300,262,-0.744391165230895,-0.826869600206375,0.703730075091224,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.06517904758661,-1.4141792840548,249
2532,4,310,241,-0.337235727412918,-0.352041510590976,1.07737317233731,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.3162626567615,-1.4141792840548,235
2532,4,320,249,-1.65392387713073,-1.67137353813826,-0.237784689775576,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-0.726053133895857,-1.4141792840548,242
2532,4,330,355,-1.1646806494301,-1.26390860310498,0.606615789903914,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.4149026460802,-1.4141792840548,328
2532,4,340,317,-0.544096957917213,-0.601778083675892,1.24361966053932,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.47848875489722,-1.4141792840548,299
2532,6,350,278,1.0845247933547,0.944288464172171,-1.02292899544247,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.37658793948533,-1.4141792840548,247
2532,6,360,261,-0.522754132547722,-0.659283215636234,0.909480679301626,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.787000706316209,-0.057746180590763,0.311585981288739,0.311752068308726,-1.13773242815987,-1.4141792840548,232
2532,7,370,423,1.07795777016409,1.08230078087699,-0.0633081774051551,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.941882913772041,-0.057746180590763,0.311585981288739,0.311752068308726,0.545669042444472,-1.4141792840548,420
2532,7,380,363,1.72316779864177,1.6639241155616,0.135858407470514,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-1.37169670034556,-1.4141792840548,352
2532,14,390,477,0.421255451102832,0.408669235055839,-0.787550304225771,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-0.41056820938066,-1.4141792840548,468
2532,14,400,451,1.69689970587932,1.65735210048042,0.42555525819876,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-0.888279232031579,-1.4141792840548,443
2532,14,410,473,-1.54885150608093,-1.65987251174619,0.62472184307443,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,0.663873988322259,-1.4141792840548,439
2532,14,420,363,0.447523543865282,0.369237144568747,-1.28958177849915,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-1.20702498263996,-1.4141792840548,345
2532,15,430,386,-1.67855021409553,-1.68944657961151,0.300458890838836,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,-1.14425408034624,-1.4141792840548,384
2532,15,440,714,-1.1400543124653,-1.15547035426547,-1.63688879840631,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,1.93559616466259,-1.4141792840548,709
2532,15,450,411,-0.805136129744061,-0.803867547422238,1.41480416324237,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,0.0369801719083404,-1.4141792840548,411
2532,15,460,615,0.565729961296308,0.553253566841843,-0.102812293413552,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,1.70896875118656,-1.4141792840548,610
2532,18,470,401,0.724980273668662,0.70769592124962,-0.680559990036361,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,1.74320742516495,-1.4141792840548,400
2532,18,480,260,-1.20736630016908,-1.22611951638818,0.204990610485209,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-1.33419720027399,-1.4141792840548,257
2532,18,490,471,-1.70974357425094,-1.72559266255801,0.576987702897616,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-0.196168893754053,-1.4141792840548,468
2532,20,510,237,-1.17617294001367,-1.19161643721198,0.125982378468415,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.941882913772041,-0.057746180590763,0.311585981288739,0.311752068308726,-1.53555321152787,-1.4141792840548,235
2532,20,520,287,1.72973482183238,1.72635825883283,-0.0682461919062048,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,-0.893985677694644,-1.4141792840548,286
2532,19,530,367,-1.1679641610254,-1.1817584145902,0.786030316775385,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-1.01952748228209,-1.4141792840548,365
2532,19,540,372,-0.583499097060888,-0.588634053513528,1.53167050643388,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-1.34234926550694,-1.4141792840548,370
2532,19,550,566,-1.45034615822174,-1.44135301029689,1.11358527867834,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,0.613331183877964,-1.4141792840548,562
2532,17,560,354,0.87602180705275,0.862138275657396,-0.703604057707926,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.13118338955139,-0.057746180590763,0.311585981288739,0.311752068308726,0.354095509470128,-1.4141792840548,352
2532,17,570,596,0.4048378931263,0.384024178501407,-0.3727570861376,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,1.08615096738911,-1.4141792840548,584
2532,16,580,301,0.15857452347833,-0.16802508831788,1.62384677712014,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-0.0217146977689055,-1.4141792840548,254
2532,16,590,331,0.646175995381311,0.630474744045731,-1.11510526612873,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-0.350242926656824,-1.4141792840548,326
2532,17,600,417,0.780799970788869,0.786560102223803,-0.501145463164891,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.50978434111009,-0.057746180590763,0.311585981288739,0.311752068308726,-1.70022492923348,-1.4141792840548,417
2532,16,610,421,-0.11888220632505,-0.153238054385221,-1.40480211685698,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-0.497795307373234,-1.4141792840548,408
2532,16,620,307,1.60496138121074,1.50290974607264,-0.181820525430347,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-0.804209840477968,-0.057746180590763,0.311585981288739,0.311752068308726,-1.73609401625847,-1.4141792840548,286
2532,21,630,265,-1.18273996320428,-1.28362464834852,0.150672450973663,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.602141742355005,-1.4141792840548,243
2532,21,640,272,-0.650811084764667,-0.664212226947121,0.948984795310023,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.40104413518419,-1.4141792840548,267
2532,21,650,264,0.293198498885887,-0.0957329224248786,1.45266227441709,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.33419720027399,-1.4141792840548,218
2532,23,660,270,0.370361021375584,0.370880148339043,-1.65170284190946,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.16789506952179,-1.4141792840548,268
2532,23,670,316,0.0288758154637319,0.0817114847670351,-1.63359678873894,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.541816459631169,-1.4141792840548,316
2532,23,680,228,-1.68840074888145,-1.71080562862535,-0.448473308487028,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.673879916404972,-1.4141792840548,225
2532,23,690,249,-1.44049562343583,-1.44463901783748,-0.0155740372283418,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.222255502499496,-1.4141792840548,245
2532,22,700,293,-1.7146688416439,1.39611450100343,-0.36781907163655,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.14588449339283,-1.4141792840548,236
2532,22,710,373,0.575580496082227,0.517107483895342,-1.0690171307856,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.642902068519759,-1.4141792840548,359
2532,22,720,274,0.394987358340381,0.218080797701561,-1.73071107392625,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.42060909174327,-1.4141792840548,249
2532,22,730,286,1.59675260222248,1.57191590442505,-0.23449268010821,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.44506528744212,-1.4141792840548,277
2532,24,740,284,-0.816628420327633,-0.913948800032036,0.723482133095423,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.94615889518553,-1.4141792840548,263
2532,24,750,303,1.13049395568899,1.10037382235024,-0.667391951366896,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-1.15811259124225,-1.4141792840548,295
2532,24,760,279,-0.829762466708859,-0.922163818883514,0.677393997752292,-0.652111059922532,-0.484100030963792,-0.731018807270885,-0.634449270481319,-1.49257520694833,-0.057746180590763,0.311585981288739,0.311752068308726,-0.993440873536645,-1.4141792840548,259
2533,12,10,494,-0.455442144843943,-0.434191699105751,-1.41467814585908,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.33990364593706,-1.38184051448006,491
2533,12,20,471,-0.997221558069478,-1.0371740828042,1.34237995056031,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.50049933102619,-1.38184051448006,452
2533,12,30,478,-1.09572690592867,-1.11768126754868,1.27983176688035,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.34561009160012,-1.38184051448006,474
2533,13,40,451,-0.754241700016814,-0.761149449394555,1.62878479162119,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-0.978767156117333,-1.38184051448006,448
2533,13,50,588,-1.1893069863949,-1.19490244475257,1.47241433242129,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.60973700514773,-1.38184051448006,587
2533,13,60,448,1.48182969638676,1.49798073476175,0.267538794165171,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-2.01978588636515,-1.38184051448006,444
2533,9,70,377,-1.12199499869112,-1.15218434672488,0.897958645465843,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.55756378765684,-1.38184051448006,368
2533,9,80,286,-1.2943793574447,-1.46106905554044,0.0980002962958001,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.16789506952179,-1.38184051448006,251
2533,9,90,282,1.28810251226369,1.28931925593423,-0.570277666179586,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.16789506952179,-1.38184051448006,279
2533,11,100,564,0.811993330944278,0.827635196481191,0.0453281416179372,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.16560165787491,0.065554443152985,0.188326318471956,0.188518857671464,-1.30566497195866,-1.38184051448006,564
2533,11,120,418,0.112605361144042,0.135930609186787,-1.24184763832234,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.65294295088237,-1.38184051448006,414
2533,10,130,276,-1.5078076111396,-1.7305216738689,-0.106104303080919,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.36762066772909,-1.38184051448006,241
2533,10,140,348,-1.04647423199907,-1.66644452682737,0.186884557314694,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.09452648242523,-1.38184051448006,214
2533,8,150,299,-0.627826503597523,-1.11275225623779,0.567111673895517,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.40756578737055,-1.38184051448006,206
2533,8,160,220,0.921990969387038,0.706052917479324,-1.59244666789686,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.74913732063119,-1.38184051448006,187
2533,8,170,342,1.67063161311687,1.28767625216393,-0.191696554432446,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.511654559728065,0.065554443152985,0.188326318471956,0.188518857671464,-1.84940772299648,-1.38184051448006,272
2533,1,180,290,-1.54392623868797,-1.55636327421758,0.0749562286242351,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.92603713618622,-1.4141792840548,287
2533,1,200,285,0.564088205498654,0.484247408489432,-1.48710235854114,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.46299983095461,-1.4141792840548,269
2533,1,210,256,-0.926626058770394,-1.09796522230513,0.369591093853531,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.53799883109776,-1.4141792840548,225
2533,2,220,306,-0.205895263600667,-0.404617631240432,1.38846808590344,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.55104213547048,-1.4141792840548,264
2533,2,230,244,-0.614692457216298,-0.756220438083668,0.655995934914411,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.53555321152787,-1.4141792840548,218
2533,2,240,328,0.664235309155496,0.66004881191105,-1.09206119845717,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.19887291740701,-1.4141792840548,326
2533,3,250,250,0.679011111334374,0.653476796829868,-1.47887233437272,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.02278830837527,-1.4141792840548,245
2533,3,270,264,-1.12856202188173,-1.13904031656252,0.346547026181966,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.21436184134961,-1.4141792840548,262
2533,5,280,311,-0.8773733848408,-0.879445720855831,0.934170751806874,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-0.879311960275333,-1.4141792840548,311
2533,5,290,273,-0.581857341263235,-0.582062038432346,1.04280707082997,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-0.781487177479923,-1.4141792840548,271
2533,5,300,266,-0.654094596359973,-0.669141238258007,0.921002713137409,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.2820239827831,-1.4141792840548,262
2533,4,310,279,0.372002777173237,0.283800948513381,-1.67803891924839,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-0.869529481995792,-1.4141792840548,263
2533,4,320,269,-1.52422516911614,-1.63194144765117,-0.0666001870725216,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-0.889909645078169,-1.4141792840548,249
2533,4,330,367,-0.947968884139884,-1.09467921476454,0.930878742139508,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.32686034156433,-1.4141792840548,327
2533,4,340,282,-0.304400611459855,-0.440763714186933,1.23209762670354,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.38066397210181,-1.4141792840548,255
2533,6,350,390,1.11735990930776,0.0751394696858531,-1.3834040540191,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.73201798364199,-1.4141792840548,193
2533,6,360,224,-0.580215585465582,-1.07824917706159,0.201698600817843,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-0.442818023081028,0.065554443152985,0.188326318471956,0.188518857671464,-1.41408743955691,-1.4141792840548,153
2533,7,370,260,0.76602416860999,0.241082850485698,1.67322692213064,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,-1.14839252371315,0.065554443152985,0.188326318471956,0.188518857671464,-0.510838611745955,-1.4141792840548,181
2533,7,380,283,1.70839199646289,1.05436971678197,-0.83857645406995,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,0.0734560017717428,0.065554443152985,0.188326318471956,0.188518857671464,-1.44261966787224,-1.4141792840548,191
2533,14,390,314,0.316183080053031,0.122786579024423,-1.62372075973684,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,0.0734560017717428,0.065554443152985,0.188326318471956,0.188518857671464,-0.335569209237513,-1.4141792840548,284
2533,14,400,258,1.49988901016094,1.47662168574791,-0.555463622676437,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,0.0734560017717428,0.065554443152985,0.188326318471956,0.188518857671464,-0.424426720276677,-1.4141792840548,249
2533,14,410,353,1.72480955443942,1.34025237281339,-0.0863522450767202,-0.673759767978762,-0.403185982912529,-0.77805153287969,-0.699739352007361,0.0734560017717428,0.065554443152985,0.188326318471956,0.188518857671464,0.270129237570734,-1.4141792840548,282
