year,reginal_zone,province_code,planted_area,harvested_area,production_ton,yield_ha_area,sale_price,highest_price,lowest_price,peak_price,compitation_price,fertilizer1_price,fertilizer2_price,fertilizer3_price,fertilizer_use,cost,yield_pa_area
2532.00,12.00,10.00,216981.00,212730.00,114566.00,539.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,6.28,1000.00,528.00
2532.00,12.00,20.00,150848.00,150602.00,78894.00,524.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,3.91,1000.00,523.00
2532.00,12.00,30.00,11219.00,11113.00,5329.00,480.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,3.30,1000.00,475.00
2532.00,13.00,40.00,24881.00,24825.00,11395.00,459.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,21.13,1000.00,458.00
2532.00,13.00,50.00,147707.00,147262.00,75331.00,512.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,9.43,1000.00,510.00
2532.00,13.00,60.00,83441.00,83261.00,24782.00,298.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,0.74,1000.00,297.00
2532.00,9.00,70.00,147395.00,143771.00,57484.00,400.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,6.53,1000.00,390.00
2532.00,9.00,80.00,1397097.00,1377944.00,588178.00,427.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,10.25,1000.00,421.00
2532.00,9.00,90.00,770183.00,751272.00,274955.00,366.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,5.91,1000.00,357.00
2532.00,11.00,100.00,706.00,706.00,426.00,603.00,3824.46,4033.00,3743.00,3743.00,2969.17,4971.00,5375.00,5530.00,8.93,1000.00,603.00
2532.00,11.00,120.00,350645.00,346347.00,138154.00,399.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,6.28,1000.00,394.00
2532.00,10.00,130.00,1099116.00,1070812.00,466025.00,435.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,15.35,1000.00,424.00
2532.00,10.00,140.00,1683255.00,1671541.00,567257.00,339.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,16.99,1000.00,337.00
2532.00,8.00,150.00,2233072.00,2153776.00,832936.00,387.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,14.07,1000.00,373.00
2532.00,8.00,160.00,591676.00,580160.00,188745.00,325.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,5.54,1000.00,319.00
2532.00,8.00,170.00,943513.00,929735.00,449112.00,483.00,3824.46,4033.00,3743.00,3743.00,352.00,4971.00,5375.00,5530.00,0.99,1000.00,476.00
2532.00,1.00,180.00,7394.00,7383.00,2240.00,303.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,0.23,1000.00,303.00
2532.00,1.00,200.00,415535.00,400421.00,104299.00,260.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,6.70,1000.00,251.00
2532.00,1.00,210.00,121327.00,116603.00,29968.00,257.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,7.20,1000.00,247.00
2532.00,2.00,220.00,289591.00,286414.00,79348.00,277.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,6.94,1000.00,274.00
2532.00,2.00,230.00,212508.00,210131.00,54402.00,259.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,6.65,1000.00,256.00
2532.00,2.00,240.00,35683.00,34742.00,9563.00,275.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,10.88,1000.00,268.00
2532.00,3.00,250.00,433562.00,424442.00,100153.00,236.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,14.80,1000.00,231.00
2532.00,3.00,270.00,1446672.00,1439908.00,348648.00,242.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,13.12,1000.00,241.00
2532.00,5.00,280.00,1852462.00,1834359.00,477935.00,261.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,21.59,1000.00,258.00
2532.00,5.00,290.00,2205219.00,2176070.00,553510.00,254.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,21.67,1000.00,251.00
2532.00,5.00,300.00,2081011.00,1979496.00,518172.00,262.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,13.91,1000.00,249.00
2532.00,4.00,310.00,280148.00,272902.00,65835.00,241.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,10.83,1000.00,235.00
2532.00,4.00,320.00,1058967.00,1027790.00,256270.00,249.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,18.07,1000.00,242.00
2532.00,4.00,330.00,147628.00,136500.00,48422.00,355.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,9.62,1000.00,328.00
2532.00,4.00,340.00,247349.00,233247.00,73957.00,317.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,8.84,1000.00,299.00
2532.00,6.00,350.00,682283.00,605678.00,168524.00,278.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,10.09,1000.00,247.00
2532.00,6.00,360.00,2496554.00,2216873.00,579201.00,261.00,3824.46,4033.00,3743.00,3743.00,335.80,4971.00,5375.00,5530.00,13.02,1000.00,232.00
2532.00,7.00,370.00,677904.00,672873.00,284720.00,423.00,3824.46,4033.00,3743.00,3743.00,3003.00,4971.00,5375.00,5530.00,33.67,1000.00,420.00
2532.00,7.00,380.00,990429.00,959592.00,348631.00,363.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,10.15,1000.00,352.00
2532.00,14.00,390.00,410380.00,402983.00,192058.00,477.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,21.94,1000.00,468.00
2532.00,14.00,400.00,974320.00,957052.00,431624.00,451.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,16.08,1000.00,443.00
2532.00,14.00,410.00,1120783.00,1039703.00,492024.00,473.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,35.12,1000.00,439.00
2532.00,14.00,420.00,416255.00,395464.00,143608.00,363.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,12.17,1000.00,345.00
2532.00,15.00,430.00,1027392.00,1022143.00,394519.00,386.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,12.94,1000.00,384.00
2532.00,15.00,440.00,153169.00,152101.00,108597.00,714.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,50.72,1000.00,709.00
2532.00,15.00,450.00,200959.00,200838.00,82594.00,411.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,27.43,1000.00,411.00
2532.00,15.00,460.00,453407.00,449818.00,276578.00,615.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,47.94,1000.00,610.00
2532.00,18.00,470.00,512799.00,511838.00,205120.00,401.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,48.36,1000.00,400.00
2532.00,18.00,480.00,1427582.00,1412578.00,366889.00,260.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,10.61,1000.00,257.00
2532.00,18.00,490.00,1012290.00,1006901.00,473752.00,471.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,24.57,1000.00,468.00
2532.00,20.00,510.00,146333.00,145016.00,34388.00,237.00,3824.46,4033.00,3743.00,3743.00,3003.00,4971.00,5375.00,5530.00,8.14,1000.00,235.00
2532.00,20.00,520.00,99450.00,99146.00,28443.00,287.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,16.01,1000.00,286.00
2532.00,19.00,530.00,147482.00,146849.00,53831.00,367.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,14.47,1000.00,365.00
2532.00,19.00,540.00,236633.00,235123.00,87554.00,372.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,10.51,1000.00,370.00
2532.00,19.00,550.00,119781.00,118962.00,67317.00,566.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,34.50,1000.00,562.00
2532.00,17.00,560.00,57464.00,57207.00,20227.00,354.00,3824.46,4033.00,3743.00,3743.00,27040.00,4971.00,5375.00,5530.00,31.32,1000.00,352.00
2532.00,17.00,570.00,406050.00,397887.00,237133.00,596.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,40.30,1000.00,584.00
2532.00,16.00,580.00,364504.00,307973.00,92584.00,301.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,26.71,1000.00,254.00
2532.00,16.00,590.00,486797.00,479996.00,158696.00,331.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,22.68,1000.00,326.00
2532.00,17.00,600.00,5393.00,5393.00,2249.00,417.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,6.12,1000.00,417.00
2532.00,16.00,610.00,320693.00,310447.00,130843.00,421.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,20.87,1000.00,408.00
2532.00,16.00,620.00,92890.00,86506.00,26567.00,307.00,3824.46,4033.00,3743.00,3743.00,332.33,4971.00,5375.00,5530.00,5.68,1000.00,286.00
2532.00,21.00,630.00,145212.00,133319.00,35287.00,265.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,19.59,1000.00,243.00
2532.00,21.00,640.00,22483.00,22105.00,6003.00,272.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,9.79,1000.00,267.00
2532.00,21.00,650.00,384634.00,317898.00,83850.00,264.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,10.61,1000.00,218.00
2532.00,23.00,660.00,39943.00,39603.00,10705.00,270.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,12.65,1000.00,268.00
2532.00,23.00,670.00,3444.00,3444.00,1088.00,316.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,20.33,1000.00,316.00
2532.00,23.00,680.00,102413.00,101154.00,23043.00,228.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,18.71,1000.00,225.00
2532.00,23.00,690.00,120597.00,118607.00,29546.00,249.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,24.25,1000.00,245.00
2532.00,22.00,700.00,1010965.00,814595.00,238588.00,293.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,12.92,1000.00,236.00
2532.00,22.00,710.00,454469.00,437133.00,163154.00,373.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,19.09,1000.00,359.00
2532.00,22.00,720.00,402658.00,366246.00,100262.00,274.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,9.55,1000.00,249.00
2532.00,22.00,730.00,92541.00,89548.00,25634.00,286.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,9.25,1000.00,277.00
2532.00,24.00,740.00,198863.00,184118.00,52301.00,284.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,15.37,1000.00,263.00
2532.00,24.00,750.00,69906.00,68131.00,20622.00,303.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,12.77,1000.00,295.00
2532.00,24.00,760.00,196812.00,183010.00,50974.00,279.00,3824.46,4033.00,3743.00,3743.00,1826.57,4971.00,5375.00,5530.00,14.79,1000.00,259.00
2533.00,12.00,10.00,262878.00,261288.00,129073.00,494.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,10.54,1000.00,491.00
2533.00,12.00,20.00,174041.00,167164.00,78667.00,471.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,8.57,1000.00,452.00
2533.00,12.00,30.00,15886.00,15763.00,7530.00,478.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,10.47,1000.00,474.00
2533.00,13.00,40.00,20745.00,20599.00,9294.00,451.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,14.97,1000.00,448.00
2533.00,13.00,50.00,144931.00,144671.00,85074.00,588.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,7.23,1000.00,587.00
2533.00,13.00,60.00,87109.00,86409.00,38676.00,448.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,2.20,1000.00,444.00
2533.00,9.00,70.00,156013.00,152305.00,57413.00,377.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,7.87,1000.00,368.00
2533.00,9.00,80.00,1337505.00,1172924.00,335714.00,286.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,12.65,1000.00,251.00
2533.00,9.00,90.00,777431.00,769060.00,216903.00,282.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,12.65,1000.00,279.00
2533.00,11.00,100.00,557.00,557.00,314.00,564.00,3774.00,4788.00,3274.00,3274.00,2465.00,4985.25,5296.67,5510.83,10.96,1000.00,564.00
2533.00,11.00,120.00,357255.00,354084.00,147904.00,418.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,6.70,1000.00,414.00
2533.00,10.00,130.00,1147340.00,1001398.00,276509.00,276.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,10.20,1000.00,241.00
2533.00,10.00,140.00,1683610.00,1033983.00,360293.00,348.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,13.55,1000.00,214.00
2533.00,8.00,150.00,2291668.00,1580949.00,472084.00,299.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,9.71,1000.00,206.00
2533.00,8.00,160.00,600988.00,511684.00,112385.00,220.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,5.52,1000.00,187.00
2533.00,8.00,170.00,965601.00,767393.00,262643.00,342.00,3774.00,4788.00,3274.00,3274.00,372.33,4985.25,5296.67,5510.83,4.29,1000.00,272.00
2533.00,1.00,180.00,11228.00,11128.00,3222.00,290.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,3.35,1000.00,287.00
2533.00,1.00,200.00,452980.00,427368.00,121852.00,285.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,9.03,1000.00,269.00
2533.00,1.00,210.00,182545.00,160147.00,41073.00,256.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,8.11,1000.00,225.00
2533.00,2.00,220.00,307739.00,265170.00,81243.00,306.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,7.95,1000.00,264.00
2533.00,2.00,230.00,231564.00,206488.00,50481.00,244.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,8.14,1000.00,218.00
2533.00,2.00,240.00,49514.00,49232.00,16142.00,328.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,12.27,1000.00,326.00
2533.00,3.00,250.00,499789.00,489966.00,122448.00,250.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,14.43,1000.00,245.00
2533.00,3.00,270.00,1550285.00,1537612.00,406175.00,264.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,12.08,1000.00,262.00
2533.00,5.00,280.00,1899122.00,1897013.00,590627.00,311.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,16.19,1000.00,311.00
2533.00,5.00,290.00,2384198.00,2363353.00,646118.00,273.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,17.39,1000.00,271.00
2533.00,5.00,300.00,2238067.00,2206347.00,586374.00,266.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,11.25,1000.00,262.00
2533.00,4.00,310.00,399637.00,376265.00,105105.00,279.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,16.31,1000.00,263.00
2533.00,4.00,320.00,1142290.00,1058086.00,284430.00,269.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,16.06,1000.00,249.00
2533.00,4.00,330.00,180083.00,160349.00,58887.00,367.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,10.70,1000.00,327.00
2533.00,4.00,340.00,287887.00,260678.00,73411.00,282.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,10.04,1000.00,255.00
2533.00,6.00,350.00,693465.00,343194.00,133839.00,390.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,5.73,1000.00,193.00
2533.00,6.00,360.00,2384756.00,1625770.00,364868.00,224.00,3774.00,4788.00,3274.00,3274.00,380.75,4985.25,5296.67,5510.83,9.63,1000.00,153.00
2533.00,7.00,370.00,530804.00,369410.00,96076.00,260.00,3774.00,4788.00,3274.00,3274.00,2584.17,4985.25,5296.67,5510.83,20.71,1000.00,181.00
2533.00,7.00,380.00,980654.00,662208.00,187305.00,283.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,9.28,1000.00,191.00
2533.00,14.00,390.00,387086.00,350612.00,109932.00,314.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,22.86,1000.00,284.00
2533.00,14.00,400.00,879578.00,847740.00,219015.00,258.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,21.77,1000.00,249.00
2533.00,14.00,410.00,992064.00,792944.00,279762.00,353.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,30.29,1000.00,282.00
2533.00,14.00,420.00,417518.00,270870.00,99369.00,367.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,9.03,1000.00,238.00
2533.00,15.00,430.00,883134.00,537604.00,106859.00,199.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,16.58,1000.00,121.00
2533.00,15.00,440.00,154282.00,135639.00,60633.00,447.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,46.98,1000.00,393.00
2533.00,15.00,450.00,202005.00,64725.00,29291.00,453.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,18.50,1000.00,145.00
2533.00,15.00,460.00,390272.00,218207.00,94056.00,431.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,42.16,1000.00,241.00
2533.00,18.00,470.00,483174.00,229060.00,53632.00,234.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,34.75,1000.00,111.00
2533.00,18.00,480.00,1082765.00,739122.00,133180.00,180.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,10.88,1000.00,123.00
2533.00,18.00,490.00,895128.00,753525.00,266748.00,354.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,25.85,1000.00,298.00
2533.00,20.00,510.00,116746.00,115164.00,41795.00,363.00,3774.00,4788.00,3274.00,3274.00,2584.17,4985.25,5296.67,5510.83,14.52,1000.00,358.00
2533.00,20.00,520.00,88029.00,87995.00,30370.00,345.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,13.10,1000.00,345.00
2533.00,19.00,530.00,83916.00,78740.00,27524.00,350.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,17.27,1000.00,328.00
2533.00,19.00,540.00,167932.00,160092.00,43998.00,275.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,13.12,1000.00,262.00
2533.00,19.00,550.00,87330.00,83962.00,36941.00,440.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,35.29,1000.00,423.00
2533.00,17.00,560.00,56356.00,49832.00,20739.00,416.00,3774.00,4788.00,3274.00,3274.00,27040.00,4985.25,5296.67,5510.83,23.49,1000.00,368.00
2533.00,17.00,570.00,407660.00,328806.00,106399.00,324.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,32.64,1000.00,261.00
2533.00,16.00,580.00,302890.00,248791.00,72088.00,290.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,15.14,1000.00,238.00
2533.00,16.00,590.00,487181.00,475143.00,154436.00,325.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,11.82,1000.00,317.00
2533.00,17.00,600.00,6401.00,6401.00,2791.00,436.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,9.06,1000.00,436.00
2533.00,16.00,610.00,310398.00,307304.00,124780.00,406.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,21.67,1000.00,402.00
2533.00,16.00,620.00,72802.00,66474.00,19802.00,298.00,3774.00,4788.00,3274.00,3274.00,428.00,4985.25,5296.67,5510.83,5.74,1000.00,272.00
2533.00,21.00,630.00,95593.00,90110.00,21413.00,238.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,16.49,1000.00,224.00
2533.00,21.00,640.00,27178.00,27134.00,6224.00,229.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,3.18,1000.00,229.00
2533.00,21.00,650.00,323000.00,297784.00,71383.00,240.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,8.29,1000.00,221.00
2533.00,23.00,660.00,27044.00,26830.00,7653.00,285.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,11.86,1000.00,283.00
2533.00,23.00,670.00,2679.00,2679.00,1029.00,384.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,20.90,1000.00,384.00
2533.00,23.00,680.00,73433.00,72080.00,17110.00,237.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,13.04,1000.00,233.00
2533.00,23.00,690.00,101531.00,100846.00,25789.00,256.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,12.27,1000.00,254.00
2533.00,22.00,700.00,1046256.00,869450.00,177864.00,205.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,11.19,1000.00,170.00
2533.00,22.00,710.00,406739.00,401418.00,154561.00,385.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,17.56,1000.00,380.00
2533.00,22.00,720.00,399676.00,392655.00,98320.00,250.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,11.96,1000.00,246.00
2533.00,22.00,730.00,87003.00,86489.00,27580.00,319.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,10.08,1000.00,317.00
2533.00,24.00,740.00,210547.00,209701.00,66743.00,318.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,10.46,1000.00,317.00
2533.00,24.00,750.00,69208.00,69154.00,24223.00,350.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,11.94,1000.00,350.00
2533.00,24.00,760.00,101879.00,101385.00,33416.00,330.00,3774.00,4788.00,3274.00,3274.00,1826.57,4985.25,5296.67,5510.83,11.16,1000.00,328.00
2534.00,12.00,10.00,281377.00,259688.00,135061.00,520.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,11.10,1001.25,480.00
2534.00,12.00,20.00,163735.00,153563.00,65821.00,429.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,10.20,1001.25,402.00
2534.00,12.00,30.00,34194.00,34194.00,16721.00,489.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,10.93,1001.25,489.00
2534.00,13.00,40.00,69466.00,69466.00,34038.00,490.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,17.10,1001.25,490.00
2534.00,13.00,50.00,142029.00,142029.00,94875.00,668.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,11.18,1001.25,668.00
2534.00,13.00,60.00,53638.00,53638.00,25746.00,480.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,0.60,1001.25,480.00
2534.00,9.00,70.00,137192.00,130133.00,56660.00,435.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,10.08,1001.25,413.00
2534.00,9.00,80.00,1205689.00,1153166.00,524475.00,455.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,19.83,1001.25,435.00
2534.00,9.00,90.00,708891.00,659198.00,195654.00,297.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,8.00,1001.25,276.00
2534.00,11.00,100.00,20710.00,20710.00,8657.00,418.00,3921.48,4250.00,3704.00,3704.00,2902.73,5430.00,5273.00,5433.00,14.84,1001.25,418.00
2534.00,11.00,120.00,302780.00,299568.00,121415.00,405.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,9.54,1001.25,401.00
2534.00,10.00,130.00,1102857.00,1066255.00,411366.00,386.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,14.20,1001.25,373.00
2534.00,10.00,140.00,1580993.00,1167918.00,496432.00,425.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,12.18,1001.25,314.00
2534.00,8.00,150.00,2197443.00,2050445.00,707577.00,345.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,10.95,1001.25,322.00
2534.00,8.00,160.00,522003.00,435274.00,136243.00,313.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,6.16,1001.25,261.00
2534.00,8.00,170.00,923510.00,827600.00,254889.00,308.00,3921.48,4250.00,3704.00,3704.00,368.80,5430.00,5273.00,5433.00,5.61,1001.25,276.00
2534.00,1.00,180.00,83105.00,83105.00,38976.00,469.00,3921.48,4250.00,3704.00,3704.00,363.00,5430.00,5273.00,5433.00,6.21,1001.25,469.00
2534.00,1.00,200.00,485556.00,358176.00,127216.00,355.00,3921.48,4250.00,3704.00,3704.00,363.00,5430.00,5273.00,5433.00,9.59,1001.25,262.00
2534.00,1.00,210.00,293028.00,140931.00,64759.00,460.00,3921.48,4250.00,3704.00,3704.00,363.00,5430.00,5273.00,5433.00,6.67,1001.25,221.00
